grp1,grp1_size,grp2,grp2_size,p-value,chi-squared test
artist,17,M_25-34_Western,17,0.4999999999999998,1.0
artist,17,M_K-12 student_Long,24,0.14253767131812972,0.5334165134726945
artist,17,F_academic-educator_Drama,17,1.0,1.0
artist,17,M_college-grad student_Adventure,18,0.9200125346302024,0.5958830905651775
artist,17,M_technician-engineer_Adventure,18,0.8168031218401897,0.5958830905651775
artist,17,M_technician-engineer_Children's,17,1.0,1.0
artist,17,F_Long_Thriller,20,0.2364997831605572,0.7300697275800421
artist,17,M_Long_Fantasy,22,0.8680854990435715,0.05066103315249474
artist,17,M_Long_Mystery,16,0.8183784728419677,1.0
artist,17,25-34_unemployed_Long,35,0.4914009462263091,0.09305443977482034
artist,17,35-44_college-grad student_Long,21,0.08808992291668287,1.0
artist,17,<18_K-12 student_Long,28,0.18298878030916454,0.09037338739200207
artist,17,25-34_technician-engineer_Adventure,17,0.7817781863043063,1.0
artist,17,18-24_Long_Musical,17,0.4999999999999998,1.0
artist,17,18-24_Long_Thriller,17,1.0,1.0
artist,17,25-34_Long_Fantasy,17,1.0,1.0
artist,17,50-55_Long_Drama,17,1.0,1.0
artist,17,executive-managerial_Long_Sci-Fi,17,1.0,1.0
artist,17,technician-engineer_Long_Adventure,18,0.8168031218401897,0.5958830905651775
artist,17,technician-engineer_Long_Children's,17,1.0,1.0
artist,17,F_25-34_clerical-admin_Long,33,0.23607636487395664,0.21644626728744928
artist,17,F_45-49_academic-educator_Long,18,0.6040740280926664,1.0
artist,17,M_25-34_sales-marketing_Long,17,0.4999999999999998,1.0
artist,17,M_25-34_unemployed_Long,35,0.4914009462263091,0.09305443977482034
artist,17,M_35-44_college-grad student_Long,21,0.08808992291668287,1.0
artist,17,M_35-44_programmer_Long,17,1.0,1.0
artist,17,M_<18_K-12 student_Long,20,0.09860138099965862,1.0
artist,17,M_25-34_technician-engineer_Adventure,17,0.7817781863043063,1.0
artist,17,F_25-34_Long_Action,17,0.5661065290583969,1.0
artist,17,F_25-34_Long_Adventure,17,0.8545477449327177,1.0
artist,17,F_35-44_Long_Drama,17,1.0,1.0
artist,17,M_18-24_Long_Horror,17,0.4999999999999998,1.0
artist,17,M_25-34_Long_Romance,18,0.8204127707143807,0.5958830905651775
artist,17,M_25-34_Long_Western,17,0.4999999999999998,1.0
artist,17,F_academic-educator_Long_Drama,17,1.0,1.0
artist,17,M_college-grad student_Long_Adventure,18,0.9200125346302024,0.5958830905651775
artist,17,M_technician-engineer_Long_Adventure,18,0.8168031218401897,0.5958830905651775
artist,17,M_technician-engineer_Long_Children's,17,1.0,1.0
artist,17,25-34_technician-engineer_Long_Adventure,17,0.7817781863043063,1.0
artist,17,M_25-34_technician-engineer_Long_Adventure,17,0.7817781863043063,1.0
clerical-admin,77,50-55,73,0.9894984618600866,0.11990283020623135
clerical-admin,77,clerical-admin,77,0.4999999999999999,1.0
clerical-admin,77,sales-marketing,58,0.9998051486337306,0.5678630420669228
clerical-admin,77,self-employed,67,0.9934235534621854,0.6801731067813537
clerical-admin,77,tradesman-craftsman,58,0.9630614493528656,0.5678630420669228
clerical-admin,77,writer,56,0.9999997473160029,0.3500124574960074
clerical-admin,77,Musical,58,0.9940671020287258,0.2662200592083989
clerical-admin,77,Romance,55,0.9997412039137386,0.19830355246002887
clerical-admin,77,F_35-44,70,0.999571866591258,0.11990283020623135
clerical-admin,77,M_academic-educator,69,0.9999562718048104,0.6801731067813537
clerical-admin,77,M_self-employed,64,0.9963640393045359,1.0
clerical-admin,77,F_Drama,71,0.999728631462431,0.28211958193197273
clerical-admin,77,M_Crime,63,0.9999853765271476,1.0
clerical-admin,77,M_Thriller,62,0.9780927128147784,0.3500124574960074
clerical-admin,77,35-44_executive-managerial,61,0.983376295695828,0.2662200592083989
clerical-admin,77,50-55_Long,73,0.9894984618600866,0.11990283020623135
clerical-admin,77,18-24_Drama,56,0.9995390833964136,0.2662200592083989
clerical-admin,77,35-44_Drama,64,0.9978748750827804,1.0
clerical-admin,77,clerical-admin_Long,77,0.4999999999999999,1.0
clerical-admin,77,sales-marketing_Long,58,0.9998051486337306,0.5678630420669228
clerical-admin,77,self-employed_Long,67,0.9934235534621854,0.6801731067813537
clerical-admin,77,tradesman-craftsman_Long,58,0.9630614493528656,0.5678630420669228
clerical-admin,77,writer_Long,56,0.9999997473160029,0.3500124574960074
clerical-admin,77,Long_Musical,58,0.9940671020287258,0.2662200592083989
clerical-admin,77,Long_Romance,55,0.9997412039137386,0.19830355246002887
clerical-admin,77,F_25-34_executive-managerial,63,0.999678343160936,1.0
clerical-admin,77,F_25-34_other,59,0.9999810091530508,0.7005511352288409
clerical-admin,77,F_35-44_Long,70,0.999571866591258,0.11990283020623135
clerical-admin,77,M_25-34_Adventure,68,0.9999948871294936,0.28211958193197273
clerical-admin,77,M_25-34_Horror,65,0.9823835686807768,0.7005511352288409
clerical-admin,77,M_academic-educator_Long,69,0.9999562718048104,0.6801731067813537
clerical-admin,77,M_self-employed_Long,64,0.9963640393045359,1.0
clerical-admin,77,M_other_Comedy,58,0.9999836547339048,0.5678630420669228
clerical-admin,77,F_Long_Drama,71,0.999728631462431,0.28211958193197273
clerical-admin,77,M_Long_Crime,63,0.9999853765271476,1.0
clerical-admin,77,M_Long_Thriller,62,0.9780927128147784,0.3500124574960074
clerical-admin,77,35-44_executive-managerial_Long,61,0.983376295695828,0.2662200592083989
clerical-admin,77,25-34_other_Comedy,65,0.9937381518474762,0.8387719005192539
clerical-admin,77,18-24_Long_Drama,56,0.9995390833964136,0.2662200592083989
clerical-admin,77,35-44_Long_Drama,64,0.9978748750827804,1.0
clerical-admin,77,F_25-34_executive-managerial_Long,63,0.999678343160936,1.0
clerical-admin,77,F_25-34_other_Long,59,0.9999810091530508,0.7005511352288409
clerical-admin,77,M_25-34_Long_Adventure,68,0.9999948871294936,0.28211958193197273
clerical-admin,77,M_25-34_Long_Horror,65,0.9823835686807768,0.7005511352288409
clerical-admin,77,M_other_Long_Comedy,58,0.9999836547339048,0.5678630420669228
clerical-admin,77,25-34_other_Long_Comedy,65,0.9937381518474762,0.8387719005192539
college-grad student,288,35-44,279,0.9805129163810652,0.6703899594644775
college-grad student,288,college-grad student,288,0.500000000000057,1.0
college-grad student,288,35-44_Long,279,0.9805129163810652,0.6703899594644775
college-grad student,288,college-grad student_Long,288,0.500000000000057,1.0
doctor-health care,25,Mystery,21,0.8524593758039009,0.5190400285157366
doctor-health care,25,F_45-49,25,0.9855360703824684,0.07709987174354202
doctor-health care,25,M_K-12 student,24,0.058847283296277475,1.0
doctor-health care,25,F_Thriller,20,0.12671188534008535,0.3864762307712325
doctor-health care,25,M_Fantasy,22,0.8118729363826895,0.32051541827597546
doctor-health care,25,M_Mystery,16,0.7514847060112004,0.7682782035458339
doctor-health care,25,25-34_unemployed,35,0.3408144645037633,0.2271954911000609
doctor-health care,25,35-44_college-grad student,21,0.030523089284301124,0.56008413232209
doctor-health care,25,45-49_academic-educator,24,0.822193112551914,0.07709987174354202
doctor-health care,25,<18_K-12 student,28,0.08174152380222427,0.2450277747939897
doctor-health care,25,college-grad student_Adventure,23,0.9604223945998432,0.1720716176946262
doctor-health care,25,technician-engineer_Adventure,18,0.7468333668066619,1.0
doctor-health care,25,Long_Mystery,21,0.8524593758039009,0.5190400285157366
doctor-health care,25,F_25-34_clerical-admin,33,0.11530298199813005,0.4549578535121155
doctor-health care,25,F_45-49_academic-educator,18,0.4863126839907268,1.0
doctor-health care,25,M_25-34_academic-educator,24,0.9968353642154212,0.1720716176946262
doctor-health care,25,M_25-34_unemployed,35,0.3408144645037633,0.2271954911000609
doctor-health care,25,M_35-44_college-grad student,21,0.030523089284301124,0.56008413232209
doctor-health care,25,M_<18_K-12 student,20,0.03639165447814622,0.56008413232209
doctor-health care,25,F_45-49_Long,25,0.9855360703824684,0.07709987174354202
doctor-health care,25,F_25-34_Action,17,0.445769654115834,0.7682782035458339
doctor-health care,25,F_25-34_Adventure,17,0.7977691313362563,1.0
doctor-health care,25,F_25-34_Children's,23,0.9241638800536623,0.1720716176946262
doctor-health care,25,M_25-34_Romance,18,0.7515590265877492,1.0
doctor-health care,25,M_K-12 student_Long,24,0.058847283296277475,1.0
doctor-health care,25,M_college-grad student_Adventure,18,0.886037894216229,1.0
doctor-health care,25,M_technician-engineer_Adventure,18,0.7468333668066619,1.0
doctor-health care,25,F_Long_Thriller,20,0.12671188534008535,0.3864762307712325
doctor-health care,25,M_Long_Fantasy,22,0.8118729363826895,0.32051541827597546
doctor-health care,25,M_Long_Mystery,16,0.7514847060112004,0.7682782035458339
doctor-health care,25,25-34_unemployed_Long,35,0.3408144645037633,0.2271954911000609
doctor-health care,25,35-44_college-grad student_Long,21,0.030523089284301124,0.56008413232209
doctor-health care,25,45-49_academic-educator_Long,24,0.822193112551914,0.07709987174354202
doctor-health care,25,<18_K-12 student_Long,28,0.08174152380222427,0.2450277747939897
doctor-health care,25,25-34_technician-engineer_Adventure,17,0.7029571944291956,1.0
doctor-health care,25,college-grad student_Long_Adventure,23,0.9604223945998432,0.1720716176946262
doctor-health care,25,technician-engineer_Long_Adventure,18,0.7468333668066619,1.0
doctor-health care,25,F_25-34_clerical-admin_Long,33,0.11530298199813005,0.4549578535121155
doctor-health care,25,F_45-49_academic-educator_Long,18,0.4863126839907268,1.0
doctor-health care,25,M_25-34_academic-educator_Long,24,0.9968353642154212,0.1720716176946262
doctor-health care,25,M_25-34_unemployed_Long,35,0.3408144645037633,0.2271954911000609
doctor-health care,25,M_35-44_college-grad student_Long,21,0.030523089284301124,0.56008413232209
doctor-health care,25,M_<18_K-12 student_Long,20,0.03639165447814622,0.56008413232209
doctor-health care,25,M_25-34_technician-engineer_Adventure,17,0.7029571944291956,1.0
doctor-health care,25,F_25-34_Long_Action,17,0.445769654115834,0.7682782035458339
doctor-health care,25,F_25-34_Long_Adventure,17,0.7977691313362563,1.0
doctor-health care,25,F_25-34_Long_Children's,23,0.9241638800536623,0.1720716176946262
doctor-health care,25,M_25-34_Long_Romance,18,0.7515590265877492,1.0
doctor-health care,25,M_college-grad student_Long_Adventure,18,0.886037894216229,1.0
doctor-health care,25,M_technician-engineer_Long_Adventure,18,0.7468333668066619,1.0
doctor-health care,25,25-34_technician-engineer_Long_Adventure,17,0.7029571944291956,1.0
doctor-health care,25,M_25-34_technician-engineer_Long_Adventure,17,0.7029571944291956,1.0
executive-managerial,181,executive-managerial,181,0.5000000000001004,1.0
executive-managerial,181,Sci-Fi,179,0.6682044770744354,0.4134985047277403
executive-managerial,181,F_25-34,200,0.12832846536197434,0.3226121101106528
executive-managerial,181,25-34_technician-engineer,193,0.9382571260211022,0.09803117421169244
executive-managerial,181,executive-managerial_Long,181,0.5000000000001004,1.0
executive-managerial,181,Long_Sci-Fi,179,0.6682044770744354,0.4134985047277403
executive-managerial,181,M_25-34_technician-engineer,193,0.9382571260211022,0.09803117421169244
executive-managerial,181,F_25-34_Long,200,0.12832846536197434,0.3226121101106528
executive-managerial,181,25-34_technician-engineer_Long,193,0.9382571260211022,0.09803117421169244
executive-managerial,181,M_25-34_technician-engineer_Long,193,0.9382571260211022,0.09803117421169244
homemaker,22,K-12 student,32,0.004561864378264592,0.2576013824224265
homemaker,22,Mystery,21,0.3417936013040781,1.0
homemaker,22,F_45-49,25,0.7406459395069261,0.6634215158168549
homemaker,22,M_K-12 student,24,0.001962857669616579,0.4595425828742935
homemaker,22,M_Fantasy,22,0.2782511267686523,1.0
homemaker,22,M_Mystery,16,0.2563246269570968,0.05066103315249474
homemaker,22,25-34_clerical-admin,45,0.002228293862717895,0.05476353835094352
homemaker,22,25-34_unemployed,35,0.026904014514049338,0.8046267471952453
homemaker,22,45-49_academic-educator,24,0.2788502834220372,0.6015081344405899
homemaker,22,<18_K-12 student,28,0.0029334396187446488,1.0
homemaker,22,18-24_Adventure,22,0.0,1.0
homemaker,22,K-12 student_Long,32,0.004561864378264592,0.2576013824224265
homemaker,22,college-grad student_Adventure,23,0.6016604130794925,1.0
homemaker,22,college-grad student_Children's,22,0.0,1.0
homemaker,22,technician-engineer_Adventure,18,0.23548277229161255,0.18753945080837695
homemaker,22,Long_Mystery,21,0.3417936013040781,1.0
homemaker,22,F_25-34_clerical-admin,33,0.004550069365147019,1.0
homemaker,22,F_45-49_academic-educator,18,0.07956769755377742,0.0992131489548828
homemaker,22,M_25-34_academic-educator,24,0.8912047746395142,1.0
homemaker,22,M_25-34_unemployed,35,0.026904014514049338,0.8046267471952453
homemaker,22,F_45-49_Long,25,0.7406459395069261,0.6634215158168549
homemaker,22,F_25-34_Action,17,0.06837451647738081,0.05066103315249474
homemaker,22,F_25-34_Adventure,17,0.29967838123793256,0.0992131489548828
homemaker,22,F_25-34_Children's,23,0.473849354304149,1.0
homemaker,22,M_25-34_Romance,18,0.2400707665274939,0.18753945080837695
homemaker,22,M_K-12 student_Long,24,0.001962857669616579,0.4595425828742935
homemaker,22,M_college-grad student_Adventure,18,0.43102841916816254,0.18753945080837695
homemaker,22,M_executive-managerial_Drama,22,0.0,1.0
homemaker,22,M_other_Adventure,25,0.4366228543992145,0.34577858615116003
homemaker,22,M_programmer_Comedy,27,0.40148208337052427,0.10511699617655544
homemaker,22,M_technician-engineer_Adventure,18,0.23548277229161255,0.18753945080837695
homemaker,22,M_Long_Fantasy,22,0.2782511267686523,1.0
homemaker,22,M_Long_Mystery,16,0.2563246269570968,0.05066103315249474
homemaker,22,25-34_clerical-admin_Long,45,0.002228293862717895,0.05476353835094352
homemaker,22,25-34_unemployed_Long,35,0.026904014514049338,0.8046267471952453
homemaker,22,45-49_academic-educator_Long,24,0.2788502834220372,0.6015081344405899
homemaker,22,<18_K-12 student_Long,28,0.0029334396187446488,1.0
homemaker,22,25-34_technician-engineer_Adventure,17,0.2037169811436448,0.0992131489548828
homemaker,22,18-24_Long_Adventure,22,0.0,1.0
homemaker,22,college-grad student_Long_Adventure,23,0.6016604130794925,1.0
homemaker,22,college-grad student_Long_Children's,22,0.0,1.0
homemaker,22,technician-engineer_Long_Adventure,18,0.23548277229161255,0.18753945080837695
homemaker,22,F_25-34_clerical-admin_Long,33,0.004550069365147019,1.0
homemaker,22,F_45-49_academic-educator_Long,18,0.07956769755377742,0.0992131489548828
homemaker,22,M_25-34_academic-educator_Long,24,0.8912047746395142,1.0
homemaker,22,M_25-34_unemployed_Long,35,0.026904014514049338,0.8046267471952453
homemaker,22,M_25-34_technician-engineer_Adventure,17,0.2037169811436448,0.0992131489548828
homemaker,22,F_25-34_Long_Action,17,0.06837451647738081,0.05066103315249474
homemaker,22,F_25-34_Long_Adventure,17,0.29967838123793256,0.0992131489548828
homemaker,22,F_25-34_Long_Children's,23,0.473849354304149,1.0
homemaker,22,M_25-34_Long_Romance,18,0.2400707665274939,0.18753945080837695
homemaker,22,M_college-grad student_Long_Adventure,18,0.43102841916816254,0.18753945080837695
homemaker,22,M_executive-managerial_Long_Drama,22,0.0,1.0
homemaker,22,M_other_Long_Adventure,25,0.4366228543992145,0.34577858615116003
homemaker,22,M_programmer_Long_Comedy,27,0.40148208337052427,0.10511699617655544
homemaker,22,M_technician-engineer_Long_Adventure,18,0.23548277229161255,0.18753945080837695
homemaker,22,25-34_technician-engineer_Long_Adventure,17,0.2037169811436448,0.0992131489548828
homemaker,22,M_25-34_technician-engineer_Long_Adventure,17,0.2037169811436448,0.0992131489548828
lawyer,27,K-12 student,32,0.0976232089989642,0.7623688184698398
lawyer,27,Mystery,21,0.843417661031374,0.29327072669775944
lawyer,27,F_45-49,25,0.9846091635166432,1.0
lawyer,27,M_K-12 student,24,0.0484597693879465,0.10170693003109313
lawyer,27,M_Fantasy,22,0.8005172286303165,0.4652088184521417
lawyer,27,25-34_clerical-admin,45,0.062038152425545036,0.19451080638284604
lawyer,27,25-34_unemployed,35,0.3141578611828269,1.0
lawyer,27,45-49_academic-educator,24,0.811151686181016,1.0
lawyer,27,<18_K-12 student,28,0.06836750729243463,0.7271558636693435
lawyer,27,18-24_Horror,27,0.0,1.0
lawyer,27,25-34_Animation,30,0.9974544916235222,0.1077033501427344
lawyer,27,K-12 student_Long,32,0.0976232089989642,0.7623688184698398
lawyer,27,college-grad student_Adventure,23,0.9578350911822268,0.7016712444885937
lawyer,27,other_Adventure,31,0.9497332774261112,0.05819954256117655
lawyer,27,technician-engineer_Adventure,18,0.7330863334688482,0.056160874303273656
lawyer,27,Long_Mystery,21,0.843417661031374,0.29327072669775944
lawyer,27,F_25-34_clerical-admin,33,0.0982054636841438,0.5971176684141063
lawyer,27,M_25-34_academic-educator,24,0.9966471306769304,0.7016712444885937
lawyer,27,M_25-34_unemployed,35,0.3141578611828269,1.0
lawyer,27,F_45-49_Long,25,0.9846091635166432,1.0
lawyer,27,F_25-34_Children's,23,0.919237011640757,0.7016712444885937
lawyer,27,M_25-34_Romance,18,0.7380172309630781,0.056160874303273656
lawyer,27,M_K-12 student_Long,24,0.0484597693879465,0.10170693003109313
lawyer,27,M_college-grad student_Adventure,18,0.8791795420336004,0.056160874303273656
lawyer,27,M_other_Adventure,25,0.9105442318434692,1.0
lawyer,27,M_programmer_Comedy,27,0.9008536023511314,0.6033317722918664
lawyer,27,M_technician-engineer_Adventure,18,0.7330863334688482,0.056160874303273656
lawyer,27,M_Long_Fantasy,22,0.8005172286303165,0.4652088184521417
lawyer,27,25-34_clerical-admin_Long,45,0.062038152425545036,0.19451080638284604
lawyer,27,25-34_unemployed_Long,35,0.3141578611828269,1.0
lawyer,27,45-49_academic-educator_Long,24,0.811151686181016,1.0
lawyer,27,<18_K-12 student_Long,28,0.06836750729243463,0.7271558636693435
lawyer,27,18-24_Long_Horror,27,0.0,1.0
lawyer,27,25-34_Long_Animation,30,0.9974544916235222,0.1077033501427344
lawyer,27,college-grad student_Long_Adventure,23,0.9578350911822268,0.7016712444885937
lawyer,27,other_Long_Adventure,31,0.9497332774261112,0.05819954256117655
