group1,group2,coverage_gained_1,coverage_gained_2,p-value,threshold,method,adjustment,num_max_hypo,wealth,alpha_j,nb_refus_before,pairs,coverage_gained
25-34_90's_Action,3.5,0.9612903225806452,0.0,3.5995408728250134e-09,-1,Coverage_alpha_investing,gamma_100,10.0,0.04708671864450302,3.813480409092551e-05,0.0,25-34_90's_Action 3.5,0.4806451612903226
F_18-24_90's,3.5,0.967741935483871,0.0,8.767202585536575e-26,-1,Coverage_alpha_investing,gamma_100,10.0,0.04712485344859395,3.813480409092551e-05,0.0,F_18-24_90's 3.5,0.4838709677419355
Long_90's_Drama,3.5,0.7870967741935484,0.0,7.141096899886647e-08,-1,Coverage_alpha_investing,gamma_200,10.0,0.047285024065506685,0.00021065634638087015,0.0,Long_90's_Drama 3.5,0.3935483870967742
Sci-Fi,3.5,0.9032258064516129,0.0,1.1852729997332359e-05,-1,Coverage_alpha_investing,gamma_200,10.0,0.04730312821560774,8.091534398601005e-05,0.0,Sci-Fi 3.5,0.45161290322580644
Long_Adventure,3.5,0.9290322580645162,0.0,1.7856962690501967e-10,-1,Coverage_alpha_investing,gamma_200,10.0,0.04727615061414921,3.8143858956366555e-05,0.0,Long_Adventure 3.5,0.4645161290322581
M_Crime,3.5,0.9483870967741935,0.0,1.3771533294254657e-09,-1,Coverage_alpha_investing,gamma_200,10.0,0.047314294473105575,3.303355085458403e-05,0.0,M_Crime 3.5,0.47419354838709676
M_18-24_Horror,3.5,0.9548387096774194,0.0,2.0471926751087386e-06,-1,Coverage_alpha_investing,gamma_200,10.0,0.0472933830063096,1.9071929478183277e-05,0.0,M_18-24_Horror 3.5,0.4774193548387097
25-34_90's_Action,3.5,0.9612903225806452,0.0,3.5995408728250134e-09,-1,Coverage_alpha_investing,gamma_200,10.0,0.04729338264256417,1.9071929478183277e-05,0.0,25-34_90's_Action 3.5,0.4806451612903226
F_18-24_90's,3.5,0.967741935483871,0.0,8.767202585536575e-26,-1,Coverage_alpha_investing,gamma_200,10.0,0.047312454572042355,1.9071929478183277e-05,0.0,F_18-24_90's 3.5,0.4838709677419355
F_18-24_90's,3.5,0.17419354838709677,0.0,8.767202585536575e-26,25,Traditional,Benjamini,10.0,,,,F_18-24_90's 3.5,0.08709677419354839
Long_90's_Adventure,3.5,0.6064516129032258,0.0,1.893583631403567e-19,25,Traditional,Benjamini,10.0,,,,Long_90's_Adventure 3.5,0.3032258064516129
18-24_Long_70's,3.5,0.6838709677419355,0.0,1.3860871756706703e-18,25,Traditional,Benjamini,10.0,,,,18-24_Long_70's 3.5,0.3419354838709677
35-44_80's,3.5,0.6903225806451613,0.0,1.5293750615416955e-16,25,Traditional,Benjamini,10.0,,,,35-44_80's 3.5,0.34516129032258064
35-44_Long_70's,3.5,0.6903225806451613,0.0,6.536396920434275e-12,25,Traditional,Benjamini,10.0,,,,35-44_Long_70's 3.5,0.34516129032258064
M_18-24_Long_50's,3.5,0.7096774193548387,0.0,1.0599061386171061e-10,25,Traditional,Benjamini,10.0,,,,M_18-24_Long_50's 3.5,0.3548387096774194
Long_Adventure,3.5,0.7935483870967742,0.0,1.7856962690501967e-10,25,Traditional,Benjamini,10.0,,,,Long_Adventure 3.5,0.3967741935483871
M_90's_Adventure,3.5,0.7935483870967742,0.0,3.812937816669632e-10,25,Traditional,Benjamini,10.0,,,,M_90's_Adventure 3.5,0.3967741935483871
Long_90's_Fantasy,3.5,0.8129032258064516,0.0,6.708204448472735e-10,25,Traditional,Benjamini,10.0,,,,Long_90's_Fantasy 3.5,0.4064516129032258
18-24_90's_Drama,3.5,0.8580645161290322,0.0,1.104238115372602e-09,25,Traditional,Benjamini,10.0,,,,18-24_90's_Drama 3.5,0.4290322580645161
M_Crime,3.5,0.9161290322580645,0.0,1.3771533294254657e-09,25,Traditional,Benjamini,10.0,,,,M_Crime 3.5,0.45806451612903226
25-34_90's_Action,3.5,0.9290322580645162,0.0,3.5995408728250134e-09,25,Traditional,Benjamini,10.0,,,,25-34_90's_Action 3.5,0.4645161290322581
M_Long_90's_Drama,3.5,0.9419354838709677,0.0,1.7188504438540486e-08,25,Traditional,Benjamini,10.0,,,,M_Long_90's_Drama 3.5,0.47096774193548385
25-34_Long_Horror,3.5,0.9419354838709677,0.0,3.642474578256459e-08,25,Traditional,Benjamini,10.0,,,,25-34_Long_Horror 3.5,0.47096774193548385
M_25-34_Long_Horror,3.5,0.9419354838709677,0.0,5.101825206873927e-08,25,Traditional,Benjamini,10.0,,,,M_25-34_Long_Horror 3.5,0.47096774193548385
Long_90's_Drama,3.5,0.9612903225806452,0.0,7.141096899886647e-08,25,Traditional,Benjamini,10.0,,,,Long_90's_Drama 3.5,0.4806451612903226
Long_70's_Crime,3.5,0.9612903225806452,0.0,9.220741016391877e-08,25,Traditional,Benjamini,10.0,,,,Long_70's_Crime 3.5,0.4806451612903226
60's,3.5,0.9612903225806452,0.0,1.0289085656441438e-07,25,Traditional,Benjamini,10.0,,,,60's 3.5,0.4806451612903226
Long_60's,3.5,0.9612903225806452,0.0,1.2733733362861225e-07,25,Traditional,Benjamini,10.0,,,,Long_60's 3.5,0.4806451612903226
M_18-24_Long_Crime,3.5,0.9612903225806452,0.0,1.3966147520403674e-07,25,Traditional,Benjamini,10.0,,,,M_18-24_Long_Crime 3.5,0.4806451612903226
80's_Drama,3.5,0.9612903225806452,0.0,1.0065447197244263e-06,25,Traditional,Benjamini,10.0,,,,80's_Drama 3.5,0.4806451612903226
18-24_Long_Horror,3.5,0.9612903225806452,0.0,1.2711893096552684e-06,25,Traditional,Benjamini,10.0,,,,18-24_Long_Horror 3.5,0.4806451612903226
18-24_Long_90's_Comedy,3.5,0.9612903225806452,0.0,1.3087220781057458e-06,25,Traditional,Benjamini,10.0,,,,18-24_Long_90's_Comedy 3.5,0.4806451612903226
M_18-24_90's_Adventure,3.5,0.9612903225806452,0.0,1.9541343683259664e-06,25,Traditional,Benjamini,10.0,,,,M_18-24_90's_Adventure 3.5,0.4806451612903226
M_18-24_Horror,3.5,0.9612903225806452,0.0,2.0471926751087386e-06,25,Traditional,Benjamini,10.0,,,,M_18-24_Horror 3.5,0.4806451612903226
F_18-24_90's,3.5,0.17419354838709677,0.0,8.767202585536575e-26,25,Traditional,Bonferroni,10.0,,,,F_18-24_90's 3.5,0.08709677419354839
Long_90's_Adventure,3.5,0.6064516129032258,0.0,1.893583631403567e-19,25,Traditional,Bonferroni,10.0,,,,Long_90's_Adventure 3.5,0.3032258064516129
18-24_Long_70's,3.5,0.6838709677419355,0.0,1.3860871756706703e-18,25,Traditional,Bonferroni,10.0,,,,18-24_Long_70's 3.5,0.3419354838709677
35-44_80's,3.5,0.6903225806451613,0.0,1.5293750615416955e-16,25,Traditional,Bonferroni,10.0,,,,35-44_80's 3.5,0.34516129032258064
35-44_Long_70's,3.5,0.6903225806451613,0.0,6.536396920434275e-12,25,Traditional,Bonferroni,10.0,,,,35-44_Long_70's 3.5,0.34516129032258064
M_18-24_Long_50's,3.5,0.7096774193548387,0.0,1.0599061386171061e-10,25,Traditional,Bonferroni,10.0,,,,M_18-24_Long_50's 3.5,0.3548387096774194
Long_Adventure,3.5,0.7935483870967742,0.0,1.7856962690501967e-10,25,Traditional,Bonferroni,10.0,,,,Long_Adventure 3.5,0.3967741935483871
M_90's_Adventure,3.5,0.7935483870967742,0.0,3.812937816669632e-10,25,Traditional,Bonferroni,10.0,,,,M_90's_Adventure 3.5,0.3967741935483871
Long_90's_Fantasy,3.5,0.8129032258064516,0.0,6.708204448472735e-10,25,Traditional,Bonferroni,10.0,,,,Long_90's_Fantasy 3.5,0.4064516129032258
18-24_90's_Drama,3.5,0.8580645161290322,0.0,1.104238115372602e-09,25,Traditional,Bonferroni,10.0,,,,18-24_90's_Drama 3.5,0.4290322580645161
M_Crime,3.5,0.9161290322580645,0.0,1.3771533294254657e-09,25,Traditional,Bonferroni,10.0,,,,M_Crime 3.5,0.45806451612903226
25-34_90's_Action,3.5,0.9290322580645162,0.0,3.5995408728250134e-09,25,Traditional,Bonferroni,10.0,,,,25-34_90's_Action 3.5,0.4645161290322581
M_Long_90's_Drama,3.5,0.9419354838709677,0.0,1.7188504438540486e-08,25,Traditional,Bonferroni,10.0,,,,M_Long_90's_Drama 3.5,0.47096774193548385
25-34_Long_Horror,3.5,0.9419354838709677,0.0,3.642474578256459e-08,25,Traditional,Bonferroni,10.0,,,,25-34_Long_Horror 3.5,0.47096774193548385
M_25-34_Long_Horror,3.5,0.9419354838709677,0.0,5.101825206873927e-08,25,Traditional,Bonferroni,10.0,,,,M_25-34_Long_Horror 3.5,0.47096774193548385
Long_90's_Drama,3.5,0.9612903225806452,0.0,7.141096899886647e-08,25,Traditional,Bonferroni,10.0,,,,Long_90's_Drama 3.5,0.4806451612903226
Long_70's_Crime,3.5,0.9612903225806452,0.0,9.220741016391877e-08,25,Traditional,Bonferroni,10.0,,,,Long_70's_Crime 3.5,0.4806451612903226
60's,3.5,0.9612903225806452,0.0,1.0289085656441438e-07,25,Traditional,Bonferroni,10.0,,,,60's 3.5,0.4806451612903226
Long_60's,3.5,0.9612903225806452,0.0,1.2733733362861225e-07,25,Traditional,Bonferroni,10.0,,,,Long_60's 3.5,0.4806451612903226
M_18-24_Long_Crime,3.5,0.9612903225806452,0.0,1.3966147520403674e-07,25,Traditional,Bonferroni,10.0,,,,M_18-24_Long_Crime 3.5,0.4806451612903226
80's_Drama,3.5,0.9612903225806452,0.0,1.0065447197244263e-06,25,Traditional,Bonferroni,10.0,,,,80's_Drama 3.5,0.4806451612903226
18-24_Long_Horror,3.5,0.9612903225806452,0.0,1.2711893096552684e-06,25,Traditional,Bonferroni,10.0,,,,18-24_Long_Horror 3.5,0.4806451612903226
18-24_Long_90's_Comedy,3.5,0.9612903225806452,0.0,1.3087220781057458e-06,25,Traditional,Bonferroni,10.0,,,,18-24_Long_90's_Comedy 3.5,0.4806451612903226
M_18-24_90's_Adventure,3.5,0.9612903225806452,0.0,1.9541343683259664e-06,25,Traditional,Bonferroni,10.0,,,,M_18-24_90's_Adventure 3.5,0.4806451612903226
M_18-24_Horror,3.5,0.9612903225806452,0.0,2.0471926751087386e-06,25,Traditional,Bonferroni,10.0,,,,M_18-24_Horror 3.5,0.4806451612903226
Long_90's_Drama,3.5,0.7870967741935484,0.0,7.141096899886647e-08,25,Coverage_Two_Sides,Benjamini,10.0,,,,Long_90's_Drama 3.5,0.3935483870967742
Sci-Fi,3.5,0.9032258064516129,0.0,1.1852729997332359e-05,25,Coverage_Two_Sides,Benjamini,10.0,,,,Sci-Fi 3.5,0.45161290322580644
Long_Adventure,3.5,0.9290322580645162,0.0,1.7856962690501967e-10,25,Coverage_Two_Sides,Benjamini,10.0,,,,Long_Adventure 3.5,0.4645161290322581
M_Crime,3.5,0.9483870967741935,0.0,1.3771533294254657e-09,25,Coverage_Two_Sides,Benjamini,10.0,,,,M_Crime 3.5,0.47419354838709676
M_90's,3.5,0.9612903225806452,0.0,0.00013513522198393976,25,Coverage_Two_Sides,Benjamini,10.0,,,,M_90's 3.5,0.4806451612903226
F_18-24_90's,3.5,0.967741935483871,0.0,8.767202585536575e-26,25,Coverage_Two_Sides,Benjamini,10.0,,,,F_18-24_90's 3.5,0.4838709677419355
18-24_Long_70's,3.5,0.9741935483870968,0.0,1.3860871756706703e-18,25,Coverage_Two_Sides,Benjamini,10.0,,,,18-24_Long_70's 3.5,0.4870967741935484
18-24_2000's_Thriller,3.5,0.9806451612903225,0.0,0.000145265386929832,25,Coverage_Two_Sides,Benjamini,10.0,,,,18-24_2000's_Thriller 3.5,0.49032258064516127
Long_90's_Drama,3.5,0.7870967741935484,0.0,7.141096899886647e-08,25,Coverage_Two_Sides,Bonferroni,10.0,,,,Long_90's_Drama 3.5,0.3935483870967742
Sci-Fi,3.5,0.9032258064516129,0.0,1.1852729997332359e-05,25,Coverage_Two_Sides,Bonferroni,10.0,,,,Sci-Fi 3.5,0.45161290322580644
Long_Adventure,3.5,0.9290322580645162,0.0,1.7856962690501967e-10,25,Coverage_Two_Sides,Bonferroni,10.0,,,,Long_Adventure 3.5,0.4645161290322581
M_Crime,3.5,0.9483870967741935,0.0,1.3771533294254657e-09,25,Coverage_Two_Sides,Bonferroni,10.0,,,,M_Crime 3.5,0.47419354838709676
M_90's,3.5,0.9612903225806452,0.0,0.00013513522198393976,25,Coverage_Two_Sides,Bonferroni,10.0,,,,M_90's 3.5,0.4806451612903226
F_18-24_90's,3.5,0.967741935483871,0.0,8.767202585536575e-26,25,Coverage_Two_Sides,Bonferroni,10.0,,,,F_18-24_90's 3.5,0.4838709677419355
18-24_Long_70's,3.5,0.9741935483870968,0.0,1.3860871756706703e-18,25,Coverage_Two_Sides,Bonferroni,10.0,,,,18-24_Long_70's 3.5,0.4870967741935484
18-24_2000's_Thriller,3.5,0.9806451612903225,0.0,0.000145265386929832,25,Coverage_Two_Sides,Bonferroni,10.0,,,,18-24_2000's_Thriller 3.5,0.49032258064516127
Long_90's_Drama,3.5,0.7870967741935484,0.0,7.141096899886647e-08,25,Coverage_Side_1,Benjamini,10.0,,,,Long_90's_Drama 3.5,0.3935483870967742
Sci-Fi,3.5,0.9032258064516129,0.0,1.1852729997332359e-05,25,Coverage_Side_1,Benjamini,10.0,,,,Sci-Fi 3.5,0.45161290322580644
Long_Adventure,3.5,0.9290322580645162,0.0,1.7856962690501967e-10,25,Coverage_Side_1,Benjamini,10.0,,,,Long_Adventure 3.5,0.4645161290322581
M_Crime,3.5,0.9483870967741935,0.0,1.3771533294254657e-09,25,Coverage_Side_1,Benjamini,10.0,,,,M_Crime 3.5,0.47419354838709676
M_90's,3.5,0.9612903225806452,0.0,0.00013513522198393976,25,Coverage_Side_1,Benjamini,10.0,,,,M_90's 3.5,0.4806451612903226
F_18-24_90's,3.5,0.967741935483871,0.0,8.767202585536575e-26,25,Coverage_Side_1,Benjamini,10.0,,,,F_18-24_90's 3.5,0.4838709677419355
18-24_Long_70's,3.5,0.9741935483870968,0.0,1.3860871756706703e-18,25,Coverage_Side_1,Benjamini,10.0,,,,18-24_Long_70's 3.5,0.4870967741935484
18-24_2000's_Thriller,3.5,0.9806451612903225,0.0,0.000145265386929832,25,Coverage_Side_1,Benjamini,10.0,,,,18-24_2000's_Thriller 3.5,0.49032258064516127
Long_90's_Drama,3.5,0.7870967741935484,0.0,7.141096899886647e-08,25,Coverage_Side_1,Bonferroni,10.0,,,,Long_90's_Drama 3.5,0.3935483870967742
Sci-Fi,3.5,0.9032258064516129,0.0,1.1852729997332359e-05,25,Coverage_Side_1,Bonferroni,10.0,,,,Sci-Fi 3.5,0.45161290322580644
Long_Adventure,3.5,0.9290322580645162,0.0,1.7856962690501967e-10,25,Coverage_Side_1,Bonferroni,10.0,,,,Long_Adventure 3.5,0.4645161290322581
M_Crime,3.5,0.9483870967741935,0.0,1.3771533294254657e-09,25,Coverage_Side_1,Bonferroni,10.0,,,,M_Crime 3.5,0.47419354838709676
M_90's,3.5,0.9612903225806452,0.0,0.00013513522198393976,25,Coverage_Side_1,Bonferroni,10.0,,,,M_90's 3.5,0.4806451612903226
F_18-24_90's,3.5,0.967741935483871,0.0,8.767202585536575e-26,25,Coverage_Side_1,Bonferroni,10.0,,,,F_18-24_90's 3.5,0.4838709677419355
18-24_Long_70's,3.5,0.9741935483870968,0.0,1.3860871756706703e-18,25,Coverage_Side_1,Bonferroni,10.0,,,,18-24_Long_70's 3.5,0.4870967741935484
18-24_2000's_Thriller,3.5,0.9806451612903225,0.0,0.000145265386929832,25,Coverage_Side_1,Bonferroni,10.0,,,,18-24_2000's_Thriller 3.5,0.49032258064516127
Long_90's_Drama,3.5,0.7870967741935484,0.0,7.141096899886647e-08,25,Coverage_alpha_investing,gamma_20,10.0,0.045350676255191236,0.0021020713531675833,0.0,Long_90's_Drama 3.5,0.3935483870967742
Sci-Fi,3.5,0.9032258064516129,0.0,1.1852729997332359e-05,25,Coverage_alpha_investing,gamma_20,10.0,0.045529667883451856,0.0008074279723676942,0.0,Sci-Fi 3.5,0.45161290322580644
Long_Adventure,3.5,0.9290322580645162,0.0,1.7856962690501967e-10,25,Coverage_alpha_investing,gamma_20,10.0,0.04525994541172995,0.00038062519638726723,0.0,Long_Adventure 3.5,0.4645161290322581
M_Crime,3.5,0.9483870967741935,0.0,1.3771533294254657e-09,25,Coverage_alpha_investing,gamma_20,10.0,0.04564057060811722,0.00032963108939181436,0.0,M_Crime 3.5,0.47419354838709676
M_90's,3.5,0.9612903225806452,0.0,0.00013513522198393976,25,Coverage_alpha_investing,gamma_20,10.0,0.04570098658278174,0.00026914265745589804,0.0,M_90's 3.5,0.4806451612903226
M_18-24_Horror,3.5,0.967741935483871,0.0,2.0471926751087386e-06,25,Coverage_alpha_investing,gamma_20,10.0,0.045970129240237634,0.00019031259819363361,0.0,M_18-24_Horror 3.5,0.4838709677419355
F_18-24_90's,3.5,0.9741935483870968,0.0,8.767202585536575e-26,25,Coverage_alpha_investing,gamma_20,10.0,0.046160441838431265,0.00019031259819363361,0.0,F_18-24_90's 3.5,0.4870967741935484
18-24_2000's_Thriller,3.5,0.9806451612903225,0.0,0.000145265386929832,25,Coverage_alpha_investing,gamma_20,10.0,0.0463507544366249,0.00019031259819363361,0.0,18-24_2000's_Thriller 3.5,0.49032258064516127
Long_90's_Drama,3.5,0.7870967741935484,0.0,7.141096899886647e-08,25,Coverage_alpha_investing,gamma_50,10.0,0.04664015434989012,0.0008420255847470328,0.0,Long_90's_Drama 3.5,0.3935483870967742
Sci-Fi,3.5,0.9032258064516129,0.0,1.1852729997332359e-05,25,Coverage_alpha_investing,gamma_50,10.0,0.04671229705692425,0.00032343098608404714,0.0,Sci-Fi 3.5,0.45161290322580644
Long_Adventure,3.5,0.9290322580645162,0.0,1.7856962690501967e-10,25,Coverage_alpha_investing,gamma_50,10.0,0.046604393723640065,0.00015246682900392107,0.0,Long_Adventure 3.5,0.4645161290322581
M_Crime,3.5,0.9483870967741935,0.0,1.3771533294254657e-09,25,Coverage_alpha_investing,gamma_50,10.0,0.04675686055264398,0.0001320401471518537,0.0,M_Crime 3.5,0.47419354838709676
M_18-24_Horror,3.5,0.9548387096774194,0.0,2.0471926751087386e-06,25,Coverage_alpha_investing,gamma_50,10.0,0.046673256793766084,7.623341450196053e-05,0.0,M_18-24_Horror 3.5,0.4774193548387097
25-34_90's_Action,3.5,0.9612903225806452,0.0,3.5995408728250134e-09,25,Coverage_alpha_investing,gamma_50,10.0,0.04667325098178953,7.623341450196053e-05,0.0,25-34_90's_Action 3.5,0.4806451612903226
F_18-24_90's,3.5,0.967741935483871,0.0,8.767202585536575e-26,25,Coverage_alpha_investing,gamma_50,10.0,0.046749484396291494,7.623341450196053e-05,0.0,F_18-24_90's 3.5,0.4838709677419355
Long_90's_Drama,3.5,0.7870967741935484,0.0,7.141096899886647e-08,25,Coverage_alpha_investing,gamma_100,10.0,0.04707005781275995,0.00042121267850398186,0.0,Long_90's_Drama 3.5,0.3935483870967742
Sci-Fi,3.5,0.9032258064516129,0.0,1.1852729997332359e-05,25,Coverage_alpha_investing,gamma_100,10.0,0.047106220431938635,0.00016179227143148353,0.0,Sci-Fi 3.5,0.45161290322580644
Long_Adventure,3.5,0.9290322580645162,0.0,1.7856962690501967e-10,25,Coverage_alpha_investing,gamma_100,10.0,0.047052266404072264,7.626960818185102e-05,0.0,Long_Adventure 3.5,0.4645161290322581
M_Crime,3.5,0.9483870967741935,0.0,1.3771533294254657e-09,25,Coverage_alpha_investing,gamma_100,10.0,0.04712853601225411,6.605141822216845e-05,0.0,M_Crime 3.5,0.47419354838709676
M_18-24_Horror,3.5,0.9548387096774194,0.0,2.0471926751087386e-06,25,Coverage_alpha_investing,gamma_100,10.0,0.04708672009882176,3.813480409092551e-05,0.0,M_18-24_Horror 3.5,0.4774193548387097
25-34_90's_Action,3.5,0.9612903225806452,0.0,3.5995408728250134e-09,25,Coverage_alpha_investing,gamma_100,10.0,0.04708671864450302,3.813480409092551e-05,0.0,25-34_90's_Action 3.5,0.4806451612903226
F_18-24_90's,3.5,0.967741935483871,0.0,8.767202585536575e-26,25,Coverage_alpha_investing,gamma_100,10.0,0.04712485344859395,3.813480409092551e-05,0.0,F_18-24_90's 3.5,0.4838709677419355
Long_90's_Drama,3.5,0.7870967741935484,0.0,7.141096899886647e-08,25,Coverage_alpha_investing,gamma_200,10.0,0.047285024065506685,0.00021065634638087015,0.0,Long_90's_Drama 3.5,0.3935483870967742
Sci-Fi,3.5,0.9032258064516129,0.0,1.1852729997332359e-05,25,Coverage_alpha_investing,gamma_200,10.0,0.04730312821560774,8.091534398601005e-05,0.0,Sci-Fi 3.5,0.45161290322580644
Long_Adventure,3.5,0.9290322580645162,0.0,1.7856962690501967e-10,25,Coverage_alpha_investing,gamma_200,10.0,0.04727615061414921,3.8143858956366555e-05,0.0,Long_Adventure 3.5,0.4645161290322581
M_Crime,3.5,0.9483870967741935,0.0,1.3771533294254657e-09,25,Coverage_alpha_investing,gamma_200,10.0,0.047314294473105575,3.303355085458403e-05,0.0,M_Crime 3.5,0.47419354838709676
M_18-24_Horror,3.5,0.9548387096774194,0.0,2.0471926751087386e-06,25,Coverage_alpha_investing,gamma_200,10.0,0.0472933830063096,1.9071929478183277e-05,0.0,M_18-24_Horror 3.5,0.4774193548387097
25-34_90's_Action,3.5,0.9612903225806452,0.0,3.5995408728250134e-09,25,Coverage_alpha_investing,gamma_200,10.0,0.04729338264256417,1.9071929478183277e-05,0.0,25-34_90's_Action 3.5,0.4806451612903226
F_18-24_90's,3.5,0.967741935483871,0.0,8.767202585536575e-26,25,Coverage_alpha_investing,gamma_200,10.0,0.047312454572042355,1.9071929478183277e-05,0.0,F_18-24_90's 3.5,0.4838709677419355
F_18-24_90's,3.5,0.17419354838709677,0.0,8.767202585536575e-26,20,Traditional,Benjamini,10.0,,,,F_18-24_90's 3.5,0.08709677419354839
Long_90's_Adventure,3.5,0.6064516129032258,0.0,1.893583631403567e-19,20,Traditional,Benjamini,10.0,,,,Long_90's_Adventure 3.5,0.3032258064516129
18-24_Long_70's,3.5,0.6838709677419355,0.0,1.3860871756706703e-18,20,Traditional,Benjamini,10.0,,,,18-24_Long_70's 3.5,0.3419354838709677
35-44_80's,3.5,0.6903225806451613,0.0,1.5293750615416955e-16,20,Traditional,Benjamini,10.0,,,,35-44_80's 3.5,0.34516129032258064
35-44_Long_70's,3.5,0.6903225806451613,0.0,6.536396920434275e-12,20,Traditional,Benjamini,10.0,,,,35-44_Long_70's 3.5,0.34516129032258064
M_18-24_Long_50's,3.5,0.7096774193548387,0.0,1.0599061386171061e-10,20,Traditional,Benjamini,10.0,,,,M_18-24_Long_50's 3.5,0.3548387096774194
Long_Adventure,3.5,0.7935483870967742,0.0,1.7856962690501967e-10,20,Traditional,Benjamini,10.0,,,,Long_Adventure 3.5,0.3967741935483871
M_90's_Adventure,3.5,0.7935483870967742,0.0,3.812937816669632e-10,20,Traditional,Benjamini,10.0,,,,M_90's_Adventure 3.5,0.3967741935483871
Long_90's_Fantasy,3.5,0.8129032258064516,0.0,6.708204448472735e-10,20,Traditional,Benjamini,10.0,,,,Long_90's_Fantasy 3.5,0.4064516129032258
18-24_90's_Drama,3.5,0.8580645161290322,0.0,1.104238115372602e-09,20,Traditional,Benjamini,10.0,,,,18-24_90's_Drama 3.5,0.4290322580645161
M_Crime,3.5,0.9161290322580645,0.0,1.3771533294254657e-09,20,Traditional,Benjamini,10.0,,,,M_Crime 3.5,0.45806451612903226
25-34_90's_Action,3.5,0.9290322580645162,0.0,3.5995408728250134e-09,20,Traditional,Benjamini,10.0,,,,25-34_90's_Action 3.5,0.4645161290322581
M_Long_90's_Drama,3.5,0.9419354838709677,0.0,1.7188504438540486e-08,20,Traditional,Benjamini,10.0,,,,M_Long_90's_Drama 3.5,0.47096774193548385
25-34_Long_Horror,3.5,0.9419354838709677,0.0,3.642474578256459e-08,20,Traditional,Benjamini,10.0,,,,25-34_Long_Horror 3.5,0.47096774193548385
M_25-34_Long_Horror,3.5,0.9419354838709677,0.0,5.101825206873927e-08,20,Traditional,Benjamini,10.0,,,,M_25-34_Long_Horror 3.5,0.47096774193548385
Long_90's_Drama,3.5,0.9612903225806452,0.0,7.141096899886647e-08,20,Traditional,Benjamini,10.0,,,,Long_90's_Drama 3.5,0.4806451612903226
Long_70's_Crime,3.5,0.9612903225806452,0.0,9.220741016391877e-08,20,Traditional,Benjamini,10.0,,,,Long_70's_Crime 3.5,0.4806451612903226
60's,3.5,0.9612903225806452,0.0,1.0289085656441438e-07,20,Traditional,Benjamini,10.0,,,,60's 3.5,0.4806451612903226
Long_60's,3.5,0.9612903225806452,0.0,1.2733733362861225e-07,20,Traditional,Benjamini,10.0,,,,Long_60's 3.5,0.4806451612903226
M_18-24_Long_Crime,3.5,0.9612903225806452,0.0,1.3966147520403674e-07,20,Traditional,Benjamini,10.0,,,,M_18-24_Long_Crime 3.5,0.4806451612903226
F_18-24_90's,3.5,0.17419354838709677,0.0,8.767202585536575e-26,20,Traditional,Bonferroni,10.0,,,,F_18-24_90's 3.5,0.08709677419354839
Long_90's_Adventure,3.5,0.6064516129032258,0.0,1.893583631403567e-19,20,Traditional,Bonferroni,10.0,,,,Long_90's_Adventure 3.5,0.3032258064516129
18-24_Long_70's,3.5,0.6838709677419355,0.0,1.3860871756706703e-18,20,Traditional,Bonferroni,10.0,,,,18-24_Long_70's 3.5,0.3419354838709677
35-44_80's,3.5,0.6903225806451613,0.0,1.5293750615416955e-16,20,Traditional,Bonferroni,10.0,,,,35-44_80's 3.5,0.34516129032258064
