grp1,grp1_size,grp2,grp2_size,p-value
50-54_530114,20,norm,0,2.205430306931295e-16
530203,15,norm,0,2.110050690180713e-12
35-39_130401,74,norm,0,2.3355541685786086e-59
40-44_120106,55,norm,0,3.07925614182118e-44
500538,33,norm,0,9.920129899870544e-27
520232,17,norm,0,5.3924279686793435e-14
40-44_100413,38,norm,0,1.0406149586719979e-30
35-39_760103,15,norm,0,2.110050690180713e-12
35-39_100311,73,norm,0,1.45940818980306e-58
50-54_100205,88,norm,0,1.6881632702576732e-70
40-44_100505,90,norm,0,4.3236592882325614e-72
35-39_100113,18,norm,0,8.622627804319459e-15
<25_100407,11,norm,0,3.244175243873352e-09
40-44_100405,38,norm,0,1.0406149586719979e-30
560401,105,norm,0,5.0021494692460915e-84
35-39_110106,127,norm,0,1.5561982727557367e-101
35-39_100211,14,norm,0,1.3204011744245024e-11
35-39_110411,243,norm,0,7.627485130203451e-194
100444,23,norm,0,9.026271040866585e-19
30-34_100509,17,norm,0,5.3924279686793435e-14
730301,24,norm,0,1.443962898120834e-19
25-29_100505,44,norm,0,1.7471691922874392e-35
45-49_110407,25,norm,0,2.3100419333528155e-20
100601,43,norm,0,1.0918276048030177e-34
530303,18,norm,0,8.622627804319459e-15
40-44_530103,43,norm,0,1.0918276048030177e-34
530209,262,norm,0,5.790546978731352e-209
25-29_500203,21,norm,0,3.5275491988228295e-17
100205,1538,norm,0,0.0
40-44_130101,44,norm,0,1.7471691922874392e-35
30-34_500804,52,norm,0,7.513669250423938e-42
45-49_560201,18,norm,0,8.622627804319459e-15
40-44_100108,21,norm,0,3.5275491988228295e-17
100208,177,norm,0,2.5313674026789866e-141
30-34_760115,12,norm,0,5.176651378299868e-10
45-49_100106,28,norm,0,9.45994460395218e-23
30-34_130316,13,norm,0,8.265582782641991e-11
320407,17,norm,0,5.3924279686793435e-14
30-34_560401,33,norm,0,9.920129899870544e-27
45-49_100102,48,norm,0,1.1457230631881586e-38
35-39_530301,51,norm,0,4.695228579799909e-41
520423,15,norm,0,2.110050690180713e-12
712902,183,norm,0,4.253213664653014e-146
100307,169,norm,0,5.882215817691879e-135
30-34_520472,11,norm,0,3.244175243873352e-09
110322,24,norm,0,1.443962898120834e-19
35-39_100508,72,norm,0,9.119354188517763e-58
100107,17,norm,0,5.3924279686793435e-14
110506,210,norm,0,1.3894974208649372e-167
>65_110112,11,norm,0,3.244175243873352e-09
40-44_110507,74,norm,0,2.3355541685786086e-59
760227,22,norm,0,5.642604018055882e-18
45-49_560402,19,norm,0,1.3789427200730043e-15
40-44_110506,43,norm,0,1.0918276048030177e-34
40-44_530407,11,norm,0,3.244175243873352e-09
30-34_100605,13,norm,0,8.265582782641991e-11
100418,138,norm,0,2.74496354462206e-110
130315,1146,norm,0,0.0
520309,20,norm,0,2.205430306931295e-16
35-39_110516,14,norm,0,1.3204011744245024e-11
750101,11,norm,0,3.244175243873352e-09
25-29_530104,30,norm,0,2.4216862728238383e-24
>65_120106,11,norm,0,3.244175243873352e-09
40-44_120203,36,norm,0,4.064131715339913e-29
45-49_100405,20,norm,0,2.205430306931295e-16
25-29_500208,11,norm,0,3.244175243873352e-09
>65_110404,13,norm,0,8.265582782641991e-11
470102,36,norm,0,4.064131715339913e-29
35-39_100431,30,norm,0,2.4216862728238383e-24
35-39_520508,12,norm,0,5.176651378299868e-10
30-34_712902,50,norm,0,2.934018384393366e-40
40-44_731302,17,norm,0,5.3924279686793435e-14
35-39_110305,57,norm,0,7.885829716150461e-46
35-39_760523,13,norm,0,8.265582782641991e-11
50-54_100503,12,norm,0,5.176651378299868e-10
40-44_530205,23,norm,0,9.026271040866585e-19
<25_100201,31,norm,0,3.8747563919237833e-25
40-44_100431,22,norm,0,5.642604018055882e-18
40-44_110509,23,norm,0,9.026271040866585e-19
35-39_130402,24,norm,0,1.443962898120834e-19
520510,21,norm,0,3.5275491988228295e-17
40-44_130315,200,norm,0,1.2606122848345266e-159
110133,90,norm,0,4.3236592882325614e-72
45-49_100443,16,norm,0,3.372836020422926e-13
35-39_300711,17,norm,0,5.3924279686793435e-14
25-29_110508,18,norm,0,8.622627804319459e-15
40-44_110401,206,norm,0,2.1181027237068703e-164
25-29_100407,14,norm,0,1.3204011744245024e-11
100513,100,norm,0,4.764860426058126e-80
40-44_100209,23,norm,0,9.026271040866585e-19
40-44_530111,18,norm,0,8.622627804319459e-15
50-54_110107,12,norm,0,5.176651378299868e-10
30-34_100413,22,norm,0,5.642604018055882e-18
25-29_100303,33,norm,0,9.920129899870544e-27
35-39_100111,14,norm,0,1.3204011744245024e-11
40-44_500301,51,norm,0,4.695228579799909e-41
35-39_320402,11,norm,0,3.244175243873352e-09
35-39_530126,11,norm,0,3.244175243873352e-09
35-39_120107,41,norm,0,4.263828767888814e-33
110334,17,norm,0,5.3924279686793435e-14
321101,18,norm,0,8.622627804319459e-15
760220,11,norm,0,3.244175243873352e-09
40-44_100418,29,norm,0,1.5135576958009308e-23
55-59_120103,27,norm,0,5.912726023985135e-22
110107,130,norm,0,6.37878674594155e-104
45-49_110506,28,norm,0,9.45994460395218e-23
40-44_110407,25,norm,0,2.3100419333528155e-20
25-29_560201,89,norm,0,2.701673278190752e-71
35-39_120106,72,norm,0,9.119354188517763e-58
30-34_530119,13,norm,0,8.265582782641991e-11
40-44_130110,37,norm,0,6.503197888110072e-30
25-29_560336,22,norm,0,5.642604018055882e-18
25-29_100104,12,norm,0,5.176651378299868e-10
30-34_110112,29,norm,0,1.5135576958009308e-23
40-44_300301,35,norm,0,2.5398778689031427e-28
50-54_100305,19,norm,0,1.3789427200730043e-15
45-49_110112,17,norm,0,5.3924279686793435e-14
760561,48,norm,0,1.1457230631881586e-38
30-34_100416,14,norm,0,1.3204011744245024e-11
300703,19,norm,0,1.3789427200730043e-15
520402,38,norm,0,1.0406149586719979e-30
45-49_110402,47,norm,0,7.159630263352944e-38
45-49_501002,15,norm,0,2.110050690180713e-12
530101,719,norm,0,0.0
55-59_530101,13,norm,0,8.265582782641991e-11
30-34_130404,12,norm,0,5.176651378299868e-10
30-34_110332,17,norm,0,5.3924279686793435e-14
570310,26,norm,0,3.6957083597650024e-21
130103,99,norm,0,2.977346665738986e-79
25-29_110112,12,norm,0,5.176651378299868e-10
321302,21,norm,0,3.5275491988228295e-17
520437,71,norm,0,5.698386186674994e-57
40-44_130206,185,norm,0,1.0893600395958837e-147
35-39_130304,27,norm,0,5.912726023985135e-22
25-29_500202,22,norm,0,5.642604018055882e-18
100406,59,norm,0,2.0195425614123063e-47
100209,88,norm,0,1.6881632702576732e-70
720136,14,norm,0,1.3204011744245024e-11
40-44_100406,19,norm,0,1.3789427200730043e-15
321305,16,norm,0,3.372836020422926e-13
560101,14,norm,0,1.3204011744245024e-11
760229,14,norm,0,1.3204011744245024e-11
55-59_100505,16,norm,0,3.372836020422926e-13
321301,45,norm,0,2.7958773453766632e-36
50-54_110407,11,norm,0,3.244175243873352e-09
760101,19,norm,0,1.3789427200730043e-15
35-39_110218,11,norm,0,3.244175243873352e-09
590312,18,norm,0,8.622627804319459e-15
25-29_100311,32,norm,0,6.199801498733233e-26
40-44_300711,11,norm,0,3.244175243873352e-09
35-39_100101,42,norm,0,6.823003683301127e-34
760506,15,norm,0,2.110050690180713e-12
760135,70,norm,0,3.5607393603175123e-56
30-34_100515,43,norm,0,1.0918276048030177e-34
25-29_560339,11,norm,0,3.244175243873352e-09
<25_100303,12,norm,0,5.176651378299868e-10
40-44_110305,23,norm,0,9.026271040866585e-19
30-34_530405,51,norm,0,4.695228579799909e-41
45-49_530114,31,norm,0,3.8747563919237833e-25
30-34_100108,23,norm,0,9.026271040866585e-19
500204,27,norm,0,5.912726023985135e-22
500905,17,norm,0,5.3924279686793435e-14
25-29_530220,13,norm,0,8.265582782641991e-11
>65_100505,19,norm,0,1.3789427200730043e-15
45-49_110505,12,norm,0,5.176651378299868e-10
40-44_110409,14,norm,0,1.3204011744245024e-11
>65_100413,14,norm,0,1.3204011744245024e-11
25-29_100504,19,norm,0,1.3789427200730043e-15
40-44_500509,15,norm,0,2.110050690180713e-12
30-34_110106,90,norm,0,4.3236592882325614e-72
25-29_130315,81,norm,0,6.279047445021749e-65
740805,23,norm,0,9.026271040866585e-19
110201,125,norm,0,6.07598354541831e-100
25-29_130204,68,norm,0,1.390331705950955e-54
45-49_740105,11,norm,0,3.244175243873352e-09
30-34_530301,47,norm,0,7.159630263352944e-38
100424,31,norm,0,3.8747563919237833e-25
45-49_130315,153,norm,0,3.176287966086622e-122
<25_130204,46,norm,0,4.474076157616867e-37
110116,58,norm,0,1.2619720167563148e-46
45-49_110136,52,norm,0,7.513669250423938e-42
110110,82,norm,0,1.00487045062103e-65
35-39_530114,65,norm,0,3.3922687028160295e-52
<25_120105,12,norm,0,5.176651378299868e-10
760109,16,norm,0,3.372836020422926e-13
120104,183,norm,0,4.253213664653014e-146
130205,449,norm,0,0.0
55-59_110106,31,norm,0,3.8747563919237833e-25
30-34_500205,14,norm,0,1.3204011744245024e-11
30-34_530110,76,norm,0,5.981603319913218e-61
40-44_500206,24,norm,0,1.443962898120834e-19
730303,23,norm,0,9.026271040866585e-19
60-64_120103,30,norm,0,2.4216862728238383e-24
30-34_120103,320,norm,0,4.054913715705824e-255
>65_130106,39,norm,0,1.665162968225606e-31
40-44_130103,23,norm,0,9.026271040866585e-19
500101,63,norm,0,1.3245695552606094e-50
500208,133,norm,0,2.6146403769305664e-106
100443,94,norm,0,2.8361448079545994e-75
35-39_300716,16,norm,0,3.372836020422926e-13
590211,14,norm,0,1.3204011744245024e-11
30-34_110118,27,norm,0,5.912726023985135e-22
45-49_100218,26,norm,0,3.6957083597650024e-21
45-49_320402,14,norm,0,1.3204011744245024e-11
520126,68,norm,0,1.390331705950955e-54
520436,15,norm,0,2.110050690180713e-12
35-39_530212,12,norm,0,5.176651378299868e-10
25-29_560402,50,norm,0,2.934018384393366e-40
30-34_100308,17,norm,0,5.3924279686793435e-14
30-34_110402,47,norm,0,7.159630263352944e-38
100503,205,norm,0,1.3234861057971e-163
35-39_530125,23,norm,0,9.026271040866585e-19
50-54_530405,15,norm,0,2.110050690180713e-12
40-44_100217,34,norm,0,1.587312898930906e-27
120208,11,norm,0,3.244175243873352e-09
40-44_530105,94,norm,0,2.8361448079545994e-75
25-29_100310,18,norm,0,8.622627804319459e-15
130111,59,norm,0,2.0195425614123063e-47
25-29_100515,16,norm,0,3.372836020422926e-13
30-34_560334,18,norm,0,8.622627804319459e-15
>65_500210,20,norm,0,2.205430306931295e-16
35-39_110508,89,norm,0,2.701673278190752e-71
30-34_100210,35,norm,0,2.5398778689031427e-28
