group1,group2,coverage_gained_1,coverage_gained_2,p-value,threshold,method,adjustment
M_academic-educator,M_18-24_other,0.8857142857142857,0.625,4.870481599981621e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other,0.8857142857142857,0.625,4.870481599981621e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other,0.8857142857142857,0.625,4.870481599981621e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.8857142857142857,0.625,4.870481599981621e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.8857142857142857,0.625,4.870481599981621e-07,-1,Traditional,Benjamini
25-34_executive-managerial_Long,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
25-34_executive-managerial_Long,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
25-34_executive-managerial,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
25-34_executive-managerial,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
25-34_executive-managerial,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
25-34_executive-managerial_Long,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
25-34_executive-managerial_Long,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
25-34_executive-managerial,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_executive-managerial_Long,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_executive-managerial_Long,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial_Long,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial_Long,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_executive-managerial_Long,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_executive-managerial,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_executive-managerial,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial_Long,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial_Long,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_executive-managerial,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_executive-managerial_Long,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
M_executive-managerial,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,Traditional,Benjamini
Long_Horror,35-44_Long_Comedy,0.9428571428571428,0.625,5.300158076738019e-07,-1,Traditional,Benjamini
Long_Horror,M_35-44_Long_Comedy,0.9428571428571428,0.625,5.300158076738019e-07,-1,Traditional,Benjamini
Long_Horror,M_35-44_Long_Comedy,0.9428571428571428,0.625,5.300158076738019e-07,-1,Traditional,Benjamini
Horror,35-44_Long_Comedy,0.9428571428571428,0.625,5.300158076738019e-07,-1,Traditional,Benjamini
Horror,35-44_Long_Comedy,0.9428571428571428,0.625,5.300158076738019e-07,-1,Traditional,Benjamini
Horror,M_35-44_Long_Comedy,0.9428571428571428,0.625,5.300158076738019e-07,-1,Traditional,Benjamini
Horror,M_35-44_Long_Comedy,0.9428571428571428,0.625,5.300158076738019e-07,-1,Traditional,Benjamini
Long_Horror,35-44_Long_Comedy,0.9428571428571428,0.625,5.300158076738019e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,6.233616772568037e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,6.233616772568037e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,6.233616772568037e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,6.233616772568037e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,6.233616772568037e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,6.233616772568037e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,6.233616772568037e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,6.233616772568037e-07,-1,Traditional,Benjamini
Long_Horror,M_35-44_Comedy,0.9714285714285714,0.625,6.315054900143817e-07,-1,Traditional,Benjamini
Horror,M_35-44_Comedy,0.9714285714285714,0.625,6.315054900143817e-07,-1,Traditional,Benjamini
Long_Horror,M_35-44_Comedy,0.9714285714285714,0.625,6.315054900143817e-07,-1,Traditional,Benjamini
Horror,M_35-44_Comedy,0.9714285714285714,0.625,6.315054900143817e-07,-1,Traditional,Benjamini
Long_Horror,35-44_Comedy,0.9714285714285714,0.625,6.315054900143817e-07,-1,Traditional,Benjamini
Long_Horror,35-44_Comedy,0.9714285714285714,0.625,6.315054900143817e-07,-1,Traditional,Benjamini
Horror,35-44_Comedy,0.9714285714285714,0.625,6.315054900143817e-07,-1,Traditional,Benjamini
Horror,35-44_Comedy,0.9714285714285714,0.625,6.315054900143817e-07,-1,Traditional,Benjamini
M_executive-managerial_Long,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_executive-managerial_Long,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
25-34_executive-managerial_Long,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
25-34_executive-managerial,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
25-34_executive-managerial_Long,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
25-34_executive-managerial,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_executive-managerial,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial_Long,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial_Long,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial_Long,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial_Long,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_executive-managerial_Long,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_executive-managerial,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
25-34_executive-managerial,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
25-34_executive-managerial,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
25-34_executive-managerial_Long,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
25-34_executive-managerial_Long,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_executive-managerial,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_executive-managerial,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_executive-managerial_Long,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial,M_scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial,scientist_Long_Comedy,0.9714285714285714,0.625,7.024362089915969e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104934e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other_Long,0.9714285714285714,0.625,8.857885104489376e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other_Long,0.9714285714285714,0.625,8.857885104489376e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other_Long,0.9714285714285714,0.625,8.857885104489376e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other_Long,0.9714285714285714,0.625,8.857885104489376e-07,-1,Traditional,Benjamini
M_academic-educator_Long,18-24_other_Long,0.9714285714285714,0.625,8.857885104489376e-07,-1,Traditional,Benjamini
M_academic-educator,M_18-24_other_Long,0.9714285714285714,0.625,8.857885104489376e-07,-1,Traditional,Benjamini
M_academic-educator,18-24_other_Long,0.9714285714285714,0.625,8.857885104489376e-07,-1,Traditional,Benjamini
M_academic-educator_Long,M_18-24_other_Long,0.9714285714285714,0.625,8.857885104489376e-07,-1,Traditional,Benjamini
M_executive-managerial,M_35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,Traditional,Benjamini
M_executive-managerial,35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,Traditional,Benjamini
25-34_executive-managerial_Long,M_35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,Traditional,Benjamini
M_25-34_executive-managerial_Long,M_35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,Traditional,Benjamini
M_executive-managerial,35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,Traditional,Benjamini
25-34_executive-managerial_Long,35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,Traditional,Benjamini
M_executive-managerial,M_35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,Traditional,Benjamini
25-34_executive-managerial,35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,Traditional,Benjamini
