grp1,grp1_size,grp2,grp2_size,p-value
F_25-34_doctor-health care,37,M_technician-engineer_80's,37,1.2659322249026965e-10
18-24_writer,60,50-55_70's,56,0.0005997616099771008
F_K-12 student_Long_90's,39,M_45-49_90's,34,1.6276523590375014e-05
>56_academic-educator,60,M_>56_Long_90's,53,0.001069227184844257
45-49_academic-educator,44,M_scientist,39,0.0037615675647755253
25-34_other_Long_80's,52,F_<18,60,0.0006967189743101176
18-24_college-grad student_Long_70's,26,50-55_Long_2000's,21,0.005716580644271052
F_25-34_college-grad student_Long_90's,48,35-44_self-employed_Long,41,1.9615420399077266e-12
writer_90's,84,25-34_Long_70's,74,0.008114678019314425
tradesman-craftsman,29,18-24_academic-educator_90's,49,0.015094103612605436
35-44_academic-educator_Long,80,F_50-55_doctor-health care,79,2.554956664679864e-06
25-34_50's,58,M_18-24_2000's,50,0.008123471828938467
M_artist_Long_60's,21,50-55_doctor-health care_80's,24,0.0017269211993546918
F_homemaker_Long,50,F_clerical-admin_Long,54,6.536993168992922e-13
35-44_50's,37,M_programmer_80's,40,0.049467055899862555
25-34_technician-engineer_Long_90's,50,F_other_Long,60,0.01030530309515787
18-24_programmer_Long_90's,22,F_50-55_doctor-health care_80's,23,5.922197066077217e-09
F_35-44_70's,40,self-employed_Long_80's,31,7.969636484084219e-08
M_sales-marketing_80's,51,M_artist_Long,51,0.0065720003925229765
F_18-24_writer_Long,26,M_50-55_sales-marketing_90's,27,0.048438262686793854
M_25-34_Long_60's,71,F_18-24_college-grad student_90's,81,0.0017599767617813011
45-49_doctor-health care_Long_90's,60,25-34_clerical-admin_Long,58,2.984279490192421e-13
M_other_Long_60's,27,F_18-24_academic-educator_90's,38,0.00015749624005256813
M_45-49_Long_70's,24,35-44_lawyer_Long,23,0.03373114538089095
M_25-34_lawyer,42,F_executive-managerial,27,6.127798488630987e-06
M_self-employed,62,M_>56_retired_Long,62,0.005655400014355446
lawyer_Long_90's,65,50-55_70's,56,3.8129553952548356e-05
30's,54,35-44_academic-educator,55,0.0002557347171187052
M_other_2000's,38,M_self-employed_80's,31,0.0014701902968676794
F_other_Long_90's,108,35-44_Long_90's,130,0.0038857421589205687
lawyer_80's,33,F_unemployed_Long_90's,41,0.0005462666114399717
M_Long_30's,28,>56_Long_60's,30,0.009245933243519633
college-grad student_80's,108,M_35-44_Long_90's,109,0.014424544726564958
M_35-44_academic-educator_Long_90's,29,F_50-55_doctor-health care_80's,23,0.0004666848214971431
25-34_doctor-health care_Long_90's,46,M_35-44_self-employed,39,0.0005786529977406252
50-55_doctor-health care,37,50-55_artist_Long_80's,36,3.7391490920635206e-05
25-34_other_80's,52,25-34_programmer_90's,44,0.025327902035635508
F_25-34_executive-managerial_90's,22,>56_self-employed_Long,23,0.00449108424220368
45-49_doctor-health care_Long_90's,60,M_<18_K-12 student_Long_90's,67,4.4843000090999396e-08
M_scientist_80's,32,F_other_90's,40,0.023161804289233756
M_doctor-health care_80's,27,M_>56_Long_60's,30,3.6302078494143686e-05
M_lawyer_90's,39,M_lawyer_Long_90's,37,1.292834697519396e-06
M_18-24_programmer_Long_90's,22,M_college-grad student_70's,23,9.147224588779146e-06
18-24_college-grad student_Long_70's,26,K-12 student_80's,27,0.01182931757631056
M_>56_academic-educator,44,50-55_artist_Long,75,2.223213403373947e-07
M_35-44_technician-engineer,33,M_customer service_Long,27,0.0007548428849944999
45-49_artist_Long,21,F_<18_90's,27,0.0001844415966344437
M_18-24_college-grad student_Long_80's,54,F_50-55_artist_Long,75,8.440097467588004e-06
M_18-24_Long_70's,39,M_35-44_Long_70's,31,0.03719110412162607
M_doctor-health care_80's,27,45-49_Long_80's,23,1.8258345046984203e-07
F_35-44_lawyer_80's,29,35-44_Long_70's,31,0.017478584447797818
45-49_executive-managerial_Long,57,F_50-55_artist,76,0.000588074060426047
M_25-34_50's,45,F_unemployed_Long_90's,41,0.006541152529696781
academic-educator_Long_90's,289,M_35-44_Long,285,0.030527805515829565
50-55_other,24,F_K-12 student_Long_90's,24,2.340322696273753e-05
M_sales-marketing_90's,142,M_50-55,151,0.002697440498411363
35-44_other_Long_90's,44,F_18-24_writer_Long,54,0.0035190046776867323
F_50-55_Long_90's,29,50-55_doctor-health care_Long_80's,24,3.0174127395588e-06
F_doctor-health care_80's,21,35-44_academic-educator_90's,34,1.529830008217825e-05
>56_90's,92,<18_Long_90's,95,0.007796912665420375
18-24_Long_50's,21,F_18-24_academic-educator_90's,38,0.0028791770269336325
18-24_programmer_90's,22,M_50-55_sales-marketing,35,0.00015456587002671274
lawyer_Long_80's,33,F_unemployed_Long_90's,41,0.0005462666114399717
35-44_scientist,45,F_50-55_artist,76,1.9722335194982676e-05
35-44_lawyer_80's,30,doctor-health care_Long_80's,25,3.3364572027405615e-07
M_clerical-admin_Long,45,F_50-55_artist,76,1.5866017474275296e-06
F_35-44_academic-educator_Long,31,50-55_doctor-health care_Long_80's,24,2.3730166920366003e-07
25-34_lawyer,44,50-55_academic-educator_Long,40,1.5091958031510089e-05
45-49_sales-marketing_90's,22,writer_Long_70's,24,0.02379894627237522
F_doctor-health care_80's,21,sales-marketing_2000's,25,0.024426294292266948
F_lawyer_80's,29,lawyer_Long_90's,38,1.5011443248447165e-06
F_35-44_Long_2000's,38,M_self-employed_80's,31,8.263006276387763e-05
35-44_scientist_90's,24,M_>56_Long_80's,23,0.00016684881868689327
academic-educator_70's,27,25-34_tradesman-craftsman_Long_90's,27,2.4582904691073025e-05
50-55_other,24,M_35-44_academic-educator_Long_90's,32,1.6224354592253576e-05
F_45-49_doctor-health care_Long_90's,60,18-24_academic-educator,56,0.005215993325104584
clerical-admin_Long_80's,30,M_>56_self-employed_Long,23,0.0005818884411925573
F_lawyer,93,M_writer_Long,93,0.003939447187641436
F_homemaker,50,F_other_Long,60,1.6578125872079852e-08
25-34_technician-engineer_Long,104,45-49,115,3.535949311128661e-12
35-44_other_80's,27,F_doctor-health care_Long_70's,26,2.420214588738645e-07
M_25-34_Long_70's,90,M_25-34_executive-managerial_Long,100,0.0036074485067846274
M_retired,83,F_50-55_doctor-health care_Long,78,5.019103382131185e-06
45-49_80's,45,F_25-34_unemployed_Long,46,0.03776168429893456
M_lawyer_Long,55,F_25-34_other_Long,50,0.008346643823676225
30's,54,>56_retired_Long,62,0.004437828552773304
18-24_college-grad student_70's,26,other_2000's,24,0.013747877681736353
F_<18_K-12 student_Long,102,18-24_artist_Long_90's,109,3.14706945534482e-05
M_18-24_programmer,42,M_college-grad student_80's,49,0.02246563821880332
M_lawyer_90's,39,50-55_doctor-health care_70's,26,4.772228008897983e-05
M_18-24_programmer_Long_90's,22,F_45-49_Long,25,1.4613721387890521e-05
M_doctor-health care_80's,27,18-24_70's,26,0.029301229082237867
F_executive-managerial_Long_90's,29,M_35-44_2000's,35,0.02811532968504593
F_25-34_doctor-health care_Long,37,18-24_college-grad student_Long_2000's,37,0.0002453174319335553
F_lawyer_90's,27,50-55_self-employed_90's,27,0.00035235496723871337
K-12 student_Long_80's,37,F_K-12 student_Long,55,2.771037148630029e-07
M_sales-marketing_80's,51,retired,63,9.888615524533684e-06
M_college-grad student_Long_70's,39,F_25-34_other,50,0.012367646468158466
F_35-44_2000's,38,M_self-employed_Long_90's,43,0.00021208227413360703
45-49_executive-managerial,57,F_clerical-admin,56,1.0823533952430964e-05
F_50-55_Long_90's,29,M_50-55_sales-marketing,35,0.00540318966572273
programmer_Long,276,Long_2000's,295,0.006132564457806633
45-49_Long_2000's,44,18-24_academic-educator_90's,49,0.04721003268840129
45-49_executive-managerial,57,25-34_tradesman-craftsman,53,0.023728870686067882
18-24_programmer_Long_90's,22,50-55_doctor-health care_Long_70's,26,3.641193596637393e-07
F_35-44_Long_70's,40,25-34_clerical-admin_90's,30,4.530602639718495e-06
F_50-55_doctor-health care,32,50-55_self-employed,34,5.91907101110678e-09
18-24_sales-marketing_90's,32,customer service,28,0.0025168424346844187
M_45-49_artist_Long,21,tradesman-craftsman_90's,27,5.327330857218815e-05
F_35-44_90's,103,F_18-24_college-grad student_Long,106,0.01815978306331878
F_45-49,114,45-49,115,8.865791156775771e-08
M_K-12 student_90's,40,50-55_writer,36,0.023772400764316304
Long_30's,45,F_unemployed_90's,42,0.006641017523766557
F_35-44_lawyer_Long_80's,29,self-employed_90's,43,1.1038736591473253e-10
M_college-grad student_Long_70's,39,technician-engineer_Long_80's,38,1.3400502929528102e-11
M_18-24_programmer_Long,42,F_<18,60,5.479966890942212e-05
M_doctor-health care,91,M_35-44_90's,110,1.3742667607119508e-05
18-24_writer_90's,39,M_50-55_academic-educator_Long,35,0.028877620043018193
35-44_writer_Long,30,M_clerical-admin_Long,33,0.014354402880077055
M_other_2000's,38,18-24_writer_Long,54,0.008443059882493498
F_other_2000's,29,M_>56_self-employed_Long,23,9.354811633488502e-05
M_sales-marketing_Long_80's,51,M_artist,51,0.0065720003925229765
<18_Long_80's,37,college-grad student_Long_2000's,45,0.01008814104678013
M_lawyer_90's,39,M_technician-engineer_80's,37,1.822765605119514e-09
M_25-34_scientist,97,25-34_other,122,0.022394788946139554
M_25-34_clerical-admin_Long,25,homemaker_Long,21,0.006176802941293857
F_lawyer_80's,29,M_50-55_self-employed_Long,34,3.178380114654544e-08
M_18-24_80's,103,F_18-24_artist_Long_90's,109,0.0474544234596983
M_18-24_80's,103,F_18-24_artist_90's,109,0.0474544234596983
18-24_programmer_90's,22,M_50-55_80's,21,0.0010084220070379901
doctor-health care_Long_80's,48,45-49_90's,52,8.78197514708745e-12
F_lawyer_Long_80's,29,M_50-55_academic-educator,35,6.191320745907447e-05
40's,113,18-24_artist_Long_90's,109,0.0026724214507560795
25-34_scientist_90's,64,F_50-55_Long_80's,62,4.180811252751937e-11
35-44_homemaker_Long,38,18-24_other,33,6.778467475987426e-06
M_artist_60's,21,M_>56_self-employed,24,0.00038956961560154824
18-24_other_Long_90's,21,M_50-55_self-employed_90's,27,0.03870935829892608
M_18-24_other,43,clerical-admin_90's,40,0.007312175129906229
50-55_writer_Long,22,K-12 student_80's,27,1.0723179382887693e-05
M_sales-marketing_Long_70's,25,50-55_doctor-health care_80's,24,0.0011262849689916976
F_35-44_lawyer_80's,29,M_>56_Long_60's,30,6.150029635954013e-05
F_35-44_70's,40,M_scientist,39,8.568726973856577e-06
25-34_writer_80's,38,F_Long_60's,35,0.012441566940247895
M_35-44_scientist_90's,24,F_<18_K-12 student_Long_90's,24,0.0014013568629808897
F_other_Long_80's,30,M_25-34_customer service,26,0.0001924499842497207
M_18-24_programmer_Long_90's,22,F_35-44_90's,21,0.0010084220070379901
M_25-34_college-grad student_Long_80's,42,M_programmer_Long_80's,40,0.04557442148936364
25-34_technician-engineer_Long_80's,27,F_18-24_academic-educator_Long_90's,38,0.015942115306938898
25-34_artist,131,60's,132,0.00410587207277513
25-34_50's,58,M_25-34_executive-managerial_Long_90's,62,0.00537111149405145
25-34_30's,23,F_18-24_academic-educator_Long_90's,38,0.0334005654680708
50-55_writer_Long,22,M_retired_90's,24,0.0011385581758147634
F_35-44_2000's,38,25-34_customer service_Long,27,0.041017211307180945
18-24_college-grad student_Long_70's,26,other_Long_2000's,24,0.013747877681736353
18-24_other_Long,56,lawyer_Long,56,0.035536438323688906
M_other_60's,27,F_18-24_academic-educator_Long_90's,38,0.00015749624005256813
50-55_90's,58,25-34_other_Long_90's,68,0.005773713261730706
M_45-49_artist,21,M_35-44_programmer_Long_80's,23,0.010067161057216056
35-44_other_80's,27,F_18-24_writer_Long_90's,30,0.0004179451707566617
M_clerical-admin,45,25-34_sales-marketing_Long_90's,49,0.0025322874825598474
18-24_Long_60's,30,25-34_clerical-admin_90's,30,0.034580084963334506
M_18-24_technician-engineer,23,customer service_Long,28,0.04398527816575093
45-49_70's,24,45-49_executive-managerial,22,0.006787165819528762
F_<18_Long_90's,39,M_technician-engineer_Long_80's,37,1.1039346393681981e-06
M_lawyer_Long_90's,39,18-24_other_Long_90's,25,2.081846878554394e-06
F_<18_K-12 student_Long_90's,39,M_25-34_sales-marketing_Long_90's,43,0.011486468865141819
M_<18_K-12 student,93,M_18-24_sales-marketing_Long,90,0.018881954145978486
50-55_writer_Long,22,M_45-49_80's,22,1.290348052450872e-07
F_<18_Long_80's,21,25-34_customer service_Long,27,0.002579491779149845
18-24_programmer_90's,22,M_45-49_Long_80's,22,1.0322784419606977e-06
35-44_programmer_Long,24,M_50-55_sales-marketing_90's,27,0.04064819877685122
clerical-admin_80's,30,50-55_academic-educator,40,0.029137611434829402
M_25-34_writer_Long,29,18-24_70's,26,0.007876550020826989
F_academic-educator_Long,236,70's,229,1.319881990813343e-06
35-44_other_Long_80's,27,>56_self-employed_Long,23,0.0008048448260785657
M_35-44_academic-educator_Long,49,F_25-34_unemployed_90's,40,0.010545186532339934
M_35-44_scientist_90's,24,F_25-34_other_90's,34,0.0005379177894981879
F_25-34_doctor-health care_Long,37,18-24_other_Long,33,7.406519841879344e-12
35-44_scientist,45,M_35-44_academic-educator_Long,52,0.0005424005330447734
clerical-admin,160,M_70's,168,0.002781244638766389
35-44_scientist_Long,45,programmer_Long_80's,42,0.02226538691673019
18-24_unemployed,22,F_doctor-health care_Long_80's,23,0.0015321554041518581
M_25-34_50's,45,50-55_artist_Long,75,8.038333599080794e-06
Long_30's,45,M_college-grad student_80's,49,0.004898045842955612
F_Long_40's,41,35-44_self-employed,41,0.003560398198428962
sales-marketing_Long_70's,31,self-employed_Long_80's,31,8.717385233672671e-08
18-24_programmer_90's,22,50-55_Long_2000's,21,1.629885310050483e-07
M_25-34_scientist_90's,64,M_25-34_college-grad student_90's,66,7.392250145343837e-10
F_35-44_other,79,M_50's,76,2.833699984772231e-06
lawyer_Long_80's,33,M_academic-educator_Long_80's,30,0.0021824000636867513
M_35-44_2000's,47,M_18-24_college-grad student_80's,29,0.00331203775058031
F_18-24_2000's,25,>56_80's,23,0.01003737600492316
18-24_programmer_Long_90's,22,25-34_tradesman-craftsman_90's,27,5.483862280164509e-06
M_college-grad student_Long_70's,39,18-24_academic-educator_90's,49,3.4354582042039894e-05
M_college-grad student_80's,96,F_doctor-health care_Long,89,4.495293026707259e-13
M_executive-managerial_2000's,40,50-55_artist,76,0.005775620974800999
M_25-34_college-grad student_Long_2000's,37,M_self-employed_80's,31,0.003895964827021259
35-44_other_Long_80's,27,M_35-44_academic-educator_90's,33,8.202268007906355e-06
<18_K-12 student_80's,36,F_60's,35,0.0018640727890713027
F_lawyer_Long_90's,26,M_25-34_customer service,26,1.0481398969100314e-08
unemployed_90's,33,M_customer service_Long,27,0.0019588786789859203
M_45-49_80's,38,M_clerical-admin,33,8.220900216127092e-07
35-44_academic-educator_90's,40,clerical-admin_90's,40,0.006760732303569208
35-44_lawyer_80's,30,M_18-24_other,31,3.413074489699852e-09
35-44_other_90's,45,clerical-admin_Long_90's,40,0.0007194208777676625
F_18-24_80's,31,M_35-44_70's,31,0.03956122619720958
M_45-49_artist,21,35-44_technician-engineer_Long_90's,24,0.0020142808378050825
M_clerical-admin_Long,45,>56_90's,53,0.002886433515139175
M_18-24_technician-engineer,23,M_50-55_self-employed_Long_90's,27,0.01994681216924643
18-24_technician-engineer_Long,23,F_doctor-health care_80's,23,0.00945186008028569
M_sales-marketing_Long_70's,25,50-55_self-employed_90's,27,0.0011129207371785022
M_18-24_Long_70's,39,M_customer service_Long,27,0.015694950260793483
M_<18_Long_90's,52,F_<18_K-12 student_Long,55,1.8239578676304546e-06
M_scientist_80's,32,25-34_clerical-admin_Long_90's,30,7.388453865386779e-06
50-55_writer_Long,22,>56_academic-educator,23,6.157967641362561e-06
45-49_artist,21,M_25-34_Long_40's,21,0.041088503979639056
18-24_other_90's,21,50-55_self-employed_90's,27,0.03870935829892608
M_<18_Long_90's,52,M_tradesman-craftsman,54,0.00027427982542471696
F_doctor-health care_80's,21,academic-educator_Long_70's,23,0.0030572293337937095
M_45-49_executive-managerial,57,M_25-34_college-grad student_90's,66,4.588331062871376e-06
M_35-44_academic-educator_90's,30,writer_80's,30,0.0025300622362698397
25-34_unemployed_Long,33,M_clerical-admin,33,1.0254033758572361e-08
F_35-44_lawyer_Long_90's,25,50-55_self-employed_90's,27,0.0003023554424582686
lawyer_70's,22,>56_80's,23,0.022344136813261306
F_45-49_Long,114,35-44_Long_90's,130,0.0025728823065181983
F_25-34_clerical-admin,96,50-55_Long_80's,83,0.0002754137025255954
50-55_other_Long,24,50-55_sales-marketing_Long_90's,27,0.0005536389403464348
M_18-24_Long_70's,39,M_college-grad student_2000's,37,0.005599985045060651
F_35-44_academic-educator_Long,31,college-grad student_70's,27,0.014867039562608153
F_35-44_homemaker,38,25-34_artist,39,0.001296679981038773
college-grad student_Long_2000's,95,F_doctor-health care,90,1.1592049542485938e-09
18-24_programmer_90's,22,>56_retired_90's,24,0.004003257635646351
F_executive-managerial_90's,29,self-employed_Long_90's,43,0.0022035759988993098
programmer_80's,41,M_35-44_self-employed,39,0.001692458637241545
M_K-12 student_90's,40,F_18-24_writer,55,0.012960206195816393
25-34_70's,116,25-34_other,122,0.021082051176091743
unemployed,63,18-24_academic-educator,56,0.03538516341815001
25-34_scientist_Long,99,other_90's,114,0.000614229152705259
M_18-24_Long_2000's,79,50-55_doctor-health care_Long,79,3.357604054802905e-08
F_lawyer_80's,29,F_25-34_programmer,26,0.0007138850263137542
college-grad student_70's,46,35-44_academic-educator,55,3.3542900057526026e-07
35-44_scientist_Long,45,F_25-34_unemployed_Long_90's,40,0.007359219688700569
other_Long_80's,96,F_college-grad student_Long_90's,93,0.0002914446639601387
35-44_50's,37,self-employed_80's,31,0.001660652566968679
35-44_scientist_Long,45,M_35-44_academic-educator,53,0.0007689349788129185
25-34_programmer_90's,152,K-12 student_Long,163,0.0003767995379608813
35-44_scientist_Long,45,F_25-34_80's,38,1.922994527170374e-06
F_25-34_doctor-health care,37,25-34_unemployed_90's,45,2.362395014032792e-05
18-24_programmer,42,M_>56_90's,53,0.007009974304968081
other_Long_2000's,67,18-24_academic-educator_Long,56,0.03511454711319539
M_25-34_50's,45,technician-engineer_Long_80's,38,1.3279881894145973e-07
M_35-44_scientist,45,M_scientist_Long,39,2.719600100675734e-10
M_18-24_technician-engineer_Long,23,50-55_self-employed_90's,27,0.01994681216924643
18-24_70's,51,35-44_technician-engineer,55,0.011095441868887224
M_other_Long_80's,66,M_K-12 student_Long_90's,67,0.035934402068482196
M_sales-marketing_Long_90's,141,>56_Long,150,9.949067298675729e-06
25-34_executive-managerial_80's,42,F_unemployed_90's,42,0.004164815928052176
M_25-34_scientist_Long,97,doctor-health care_Long,100,0.012480098476633783
F_lawyer_80's,29,M_50-55_sales-marketing_Long,35,0.0001817944727111609
M_25-34_clerical-admin,25,F_K-12 student_Long_90's,24,0.0017865386112453363
35-44_other_Long,102,M_<18_Long,113,0.0004575764097256574
M_lawyer_Long,55,F_artist_Long_80's,45,3.81482668332378e-06
M_45-49_artist,21,doctor-health care_70's,30,0.00015798982342785095
clerical-admin_80's,30,>56_self-employed_Long,23,0.0005818884411925573
45-49_executive-managerial_Long,57,M_tradesman-craftsman,54,0.033813926386742854
lawyer_80's,33,M_50-55_academic-educator,35,4.699100285898705e-05
25-34_artist_90's,111,35-44_Long_90's,130,0.00518011845934041
18-24_self-employed_Long,28,M_>56_self-employed,24,0.0029968507504560815
F_25-34_clerical-admin_Long_90's,63,artist_80's,54,0.005230041312935363
M_sales-marketing_Long_70's,25,M_35-44_self-employed_80's,21,5.77387524003381e-05
M_other_80's,67,M_25-34_70's,60,0.0015019885483484874
F_25-34_70's,26,artist_Long_2000's,26,0.007134100565905311
M_25-34_lawyer_Long,42,25-34_tradesman-craftsman_Long_90's,27,1.0486940684728552e-06
M_retired_Long_90's,68,M_<18_K-12 student_90's,67,4.9722570755861284e-05
F_35-44_lawyer_80's,29,50-55_sales-marketing_Long,35,0.0001817944727111609
50-55_doctor-health care_Long,37,18-24_college-grad student_Long_2000's,37,0.004179157677663992
35-44_40's,35,18-24_academic-educator_Long_90's,49,0.019830031320691388
F_other_Long_80's,30,self-employed_80's,31,0.000533902993945623
F_18-24_Long_80's,31,self-employed_Long_80's,31,0.007945718302533482
M_35-44_programmer_Long,23,M_>56_self-employed,24,0.0399653816105231
M_25-34_clerical-admin,25,F_50-55_doctor-health care_Long_80's,23,6.2889777637797906e-06
M_25-34_technician-engineer_90's,51,25-34_other_90's,68,0.008809152809238552
M_25-34_clerical-admin,25,doctor-health care_Long_80's,25,0.00016252240946345505
M_other_60's,27,F_doctor-health care_80's,23,7.037561156053584e-08
18-24_college-grad student_90's,385,college-grad student_Long_90's,392,1.3198492706534282e-06
M_35-44_scientist_Long,45,25-34_unemployed_Long_90's,45,0.012966380564275841
M_sales-marketing_70's,25,25-34_customer service_Long,27,0.0024857453576315747
35-44_60's,45,18-24_writer,55,0.009021616996744197
M_35-44_executive-managerial_90's,66,M_<18_Long_90's,69,7.673531698948466e-09
M_35-44_scientist_Long_90's,24,technician-engineer_Long_2000's,28,0.002111148860337253
M_35-44_academic-educator_Long_90's,29,M_25-34_Long_60's,29,0.0006746832630132721
F_45-49_doctor-health care_90's,60,M_academic-educator_Long_90's,74,1.5311579453558544e-05
M_18-24_college-grad student_Long_2000's,41,F_50-55_artist,76,0.00048426653462319
F_35-44_lawyer_Long_80's,29,tradesman-craftsman_Long_90's,27,7.582697034380637e-06
F_unemployed,23,>56_self-employed,24,1.0619728640914872e-07
M_25-34_college-grad student_Long,215,writer_Long,189,0.04624355711817796
sales-marketing_Long_60's,24,>56_self-employed_Long,23,9.039949848688167e-07
50-55_writer_Long,22,M_unemployed,29,6.807869424219071e-05
M_50-55_other_Long,22,F_18-24_academic-educator_Long,38,8.7186026359376e-05
F_35-44_2000's,38,25-34_clerical-admin_90's,30,0.0013077732760573557
<18_K-12 student_Long_90's,75,25-34_sales-marketing_Long,72,0.005673435669882876
M_self-employed_Long,62,M_25-34_tradesman-craftsman_Long,53,0.0004597613590993088
F_25-34_college-grad student_90's,48,F_25-34_unemployed_Long,46,0.03299650200415516
M_35-44_artist_80's,24,F_doctor-health care_80's,23,0.00697048151499724
F_lawyer_Long_80's,29,F_executive-managerial_Long,27,3.4646741364774414e-08
F_executive-managerial_Long_90's,29,F_25-34_clerical-admin_90's,24,0.009778288236080512
45-49_artist,21,M_>56_retired_Long_90's,24,0.017713246300313124
<18_K-12 student_80's,36,35-44_academic-educator_Long,54,3.508852191469458e-06
F_25-34_college-grad student_Long,58,18-24_writer,55,0.00011482902291393149
F_lawyer_Long,91,18-24_sales-marketing_Long,90,0.007055357020181785
academic-educator_60's,26,45-49_technician-engineer,26,0.041793857075631685
M_18-24_programmer_Long_90's,22,writer_Long_80's,30,1.7095450560500325e-05
35-44_programmer_Long,24,F_other_Long_90's,40,0.018423127060503863
35-44_other_80's,27,doctor-health care_70's,30,9.496503115880017e-06
F_homemaker,50,50-55_artist_Long,75,0.0026544418659493196
M_50-55_other,22,25-34_college-grad student_Long_80's,22,6.709809872744534e-06
artist_2000's,21,50-55_doctor-health care_80's,24,0.017713246300313124
50-55_doctor-health care,37,18-24_other,33,0.00034235958649464493
F_50-55_90's,29,50-55_doctor-health care_Long_80's,24,3.0174127395588e-06
M_lawyer_Long,55,M_18-24_Long_80's,44,0.0006422583077768662
35-44_scientist_90's,24,F_doctor-health care_70's,26,0.00013241782873807395
M_self-employed_Long,62,25-34_Long_70's,74,1.3111762020234785e-05
M_doctor-health care_Long_80's,27,M_50-55_sales-marketing_90's,27,0.00035235496723871337
F_25-34_college-grad student_Long_90's,48,scientist,47,3.3871627724835207e-10
college-grad student_Long_80's,108,18-24_artist_90's,109,0.047823840057029776
M_writer,96,M_45-49,89,3.4556219408177213e-07
M_60's,165,25-34_80's,171,0.002695670279969753
M_25-34_clerical-admin_Long,25,F_50-55_doctor-health care_Long_80's,23,6.2889777637797906e-06
sales-marketing_Long,355,F_18-24,334,0.025043548567776908
F_50-55_doctor-health care_Long,32,F_50-55_70's,31,5.624225862810306e-09
<18_80's,37,F_25-34_writer,37,0.04015613435465163
M_25-34_doctor-health care_Long_90's,37,M_scientist,39,0.0015291587727656042
doctor-health care_Long_80's,48,M_>56_retired_Long,62,6.011588011833879e-07
F_35-44_academic-educator,31,18-24_other_Long,33,0.00017727105937237475
18-24_technician-engineer_Long,23,50-55_doctor-health care_80's,24,0.016960381697528448
25-34_doctor-health care,112,18-24_artist_Long_90's,109,9.803833806332207e-06
45-49_executive-managerial,57,F_<18,60,0.0024219108021829028
doctor-health care_Long_2000's,25,25-34_customer service,27,0.04161677139583331
M_college-grad student_70's,39,25-34_artist_Long,39,1.6202781631277333e-08
F_35-44_academic-educator,31,25-34_academic-educator_90's,27,0.005675541340634194
doctor-health care_Long_80's,48,>56_retired_Long,62,6.011588011833879e-07
unemployed,63,25-34_college-grad student_90's,76,0.020249595709809443
F_18-24_sales-marketing,52,F_academic-educator_Long_90's,59,0.014788544127018133
M_clerical-admin_Long,45,25-34_programmer_Long_90's,44,0.0014773197080983902
35-44_Long_50's,36,50-55_writer,36,0.03593229829749474
M_25-34_sales-marketing_Long_80's,36,M_50-55_academic-educator_Long,35,0.002172501166846641
F_35-44_homemaker,38,college-grad student_Long_2000's,45,8.910017391605685e-05
45-49_academic-educator,44,scientist_Long,47,0.0016931129073110007
M_18-24_70's,39,<18_K-12 student_80's,27,0.020882779038561616
Long_30's,45,M_25-34_programmer,50,0.0003393987051777403
45-49_academic-educator_90's,21,F_18-24_academic-educator_Long_90's,38,0.0028791770269336325
35-44_executive-managerial_90's,67,25-34_unemployed_Long,60,0.01991601683371569
M_45-49_executive-managerial_Long,57,F_other_Long,60,0.0035619950027635516
M_Long_40's,72,25-34_Long_70's,74,2.7624526112379755e-05
M_other_Long_60's,27,50-55_sales-marketing_Long,35,0.001308123867496458
45-49_academic-educator_Long,43,25-34_unemployed_Long_90's,45,0.011208258973373741
M_lawyer_Long,55,35-44_Long_2000's,45,0.00639429890551535
M_25-34_other_Long_90's,102,18-24_artist_90's,109,0.03702924990355727
F_sales-marketing_90's,26,M_self-employed_80's,31,0.00032860270290557825
M_clerical-admin_Long_90's,23,F_50-55_doctor-health care_80's,23,0.0002676202342498227
35-44_2000's,85,M_18-24_sales-marketing_90's,78,0.0007145830528628716
M_18-24_2000's,79,50-55_doctor-health care_Long,79,3.357604054802905e-08
25-34_other_2000's,38,self-employed_Long_80's,31,0.015417331224716335
45-49_sales-marketing_90's,22,50-55_doctor-health care_80's,24,0.009475513568153682
35-44_other_80's,27,25-34_academic-educator_Long_90's,27,0.04843826268679447
F_25-34_doctor-health care,37,F_50-55_90's,42,0.000788485376657766
35-44_programmer,24,50-55_doctor-health care_80's,24,0.00010401434205661125
35-44_scientist_Long,45,M_25-34_sales-marketing_90's,44,0.006663561957380271
35-44_other_80's,27,F_18-24_academic-educator,38,7.749942565249412e-06
18-24_70's,51,F_18-24_writer_Long,54,0.0015106734481411532
F_<18_90's,40,F_25-34_unemployed,46,0.015054368295882026
F_Long_50's,50,programmer_80's,42,0.0014076775459316293
F_35-44_academic-educator,31,M_unemployed,29,0.020709991308933473
F_25-34_clerical-admin_Long_90's,63,M_25-34_70's,60,0.027962036164533965
F_18-24_college-grad student_90's,32,25-34_clerical-admin_90's,30,8.632463407720614e-05
45-49_70's,24,M_35-44_lawyer_Long,23,0.03373114538089095
35-44_executive-managerial_Long,102,M_<18,113,6.201025988705755e-05
18-24_college-grad student_70's,26,lawyer_Long_90's,38,0.04173160852850599
M_self-employed,62,M_25-34_tradesman-craftsman,53,0.0004597613590993088
25-34_college-grad student_2000's,38,self-employed_80's,31,0.00340464956189368
35-44_scientist,45,M_25-34_programmer_Long,50,0.0125216312884594
M_45-49_executive-managerial,57,M_35-44_technician-engineer_Long,50,0.0006602873981284008
